Tested,Results,Files
flickr_1_TH_mouth_2621415349_ef1a7e73be_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2953015871_cae796b6e7.jpg', '2309860995_c2e2a0feeb.jpg', '2224450291_4c133fabe8.jpg', '1584315962_5b0b45d02d.jpg', '3502343542_f9b46688e5.jpg', '2120411340_104eb610b1.jpg', '2621415349_ef1a7e73be.jpg', '2910758605_73a3f5a5c2.jpg', '1679617928_a73c1769be.jpg', '3301811927_a2797339e5.jpg']"
flickr_1_TH_mouth_2647049174_0fb47cee2e_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2953015871_cae796b6e7.jpg', '3516825206_5750824874.jpg', '3502343542_f9b46688e5.jpg', '3070011270_390e597783.jpg', '3437654963_c4fdc17e8b.jpg', '2370481277_a3085614c9.jpg', '2162564553_96de62c7e6.jpg', '2616643090_4f2d2d1a44.jpg', '2943023421_e297f05e11.jpg', '2224450291_4c133fabe8.jpg']"
flickr_1_TH_mouth_2647049174_0fb47cee2e_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1584315962_5b0b45d02d.jpg', '3114944484_28b5bb9842.jpg', '3503623999_bbd5dcfb18.jpg', '3585598356_8ce815bbb9.jpg', '2339106348_2df90aa6a9.jpg', '3100251515_c68027cc22.jpg', '2204550058_2707d92338.jpg', '2533424347_cf2f84872b.jpg', '2086513494_dbbcb583e7.jpg', '2309860995_c2e2a0feeb.jpg']"
flickr_1_TH_mouth_2647049174_0fb47cee2e_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1679617928_a73c1769be.jpg', '3128164023_ebe8da4c32.jpg', '2910758605_73a3f5a5c2.jpg', '2621415349_ef1a7e73be.jpg', '3217266166_4e0091860b.jpg', '2309860995_c2e2a0feeb.jpg', '3201427741_3033f5b625.jpg', '2183227136_8bb657846b.jpg', '1772859261_236c09b861.jpg', '3275704430_a75828048f.jpg']"
flickr_1_TH_mouth_270724499_107481c88f_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2953015871_cae796b6e7.jpg', '3437654963_c4fdc17e8b.jpg', '300550441_f44ec3701a.jpg', '3114944484_28b5bb9842.jpg', '3070011270_390e597783.jpg', '2602258549_7401a3cdae.jpg', '2943023421_e297f05e11.jpg', '1536774449_e16b1b6382.jpg', '2101457132_69c950bc45.jpg', '3359551687_68f2f0212a.jpg']"
flickr_1_TH_mouth_270724499_107481c88f_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2309860995_c2e2a0feeb.jpg', '150387174_24825cf871.jpg', '2953015871_cae796b6e7.jpg', '302983277_69a4e732e4.jpg', '3100251515_c68027cc22.jpg', '1679617928_a73c1769be.jpg', '2910758605_73a3f5a5c2.jpg', '3589367895_5d3729e3ea.jpg', '2182488373_df73c7cc09.jpg', '3655964639_21e76383d0.jpg']"
flickr_1_TH_mouth_270724499_107481c88f_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['223299142_521aedf9e7.jpg', '2950905787_f2017d3e49.jpg', '57422853_b5f6366081.jpg', '3720366614_dfa8fe1088.jpg', '2309860995_c2e2a0feeb.jpg', '1584315962_5b0b45d02d.jpg', '302983277_69a4e732e4.jpg', '3429956016_3c7e3096c2.jpg', '3245912109_fdeef6b456.jpg', '270816949_ffad112278.jpg']"
flickr_1_TH_mouth_280706862_14c30d734a_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2953015871_cae796b6e7.jpg', '2208067635_39a03834ca.jpg', '3502343542_f9b46688e5.jpg', '2910758605_73a3f5a5c2.jpg', '3516825206_5750824874.jpg', '3245912109_fdeef6b456.jpg', '2309860995_c2e2a0feeb.jpg', '2621415349_ef1a7e73be.jpg', '150387174_24825cf871.jpg', '2182488373_df73c7cc09.jpg']"
flickr_1_TH_mouth_280706862_14c30d734a_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2704934519_457dc38986.jpg', '166507476_9be5b9852a.jpg', '3437654963_c4fdc17e8b.jpg', '2300168895_a9b83e16fc.jpg', '2533424347_cf2f84872b.jpg', '2991994415_504d1c0a03.jpg', '751109943_2a7f8e117f.jpg', '3538213870_9856a76b2a.jpg']"
flickr_1_TH_mouth_280706862_14c30d734a_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3299820401_c2589186c5.jpg', '136552115_6dc3e7231c.jpg', '1554713437_61b64527dd.jpg', '2084217208_7bd9bc85e5.jpg', '2075321027_c8fcbaf581.jpg', '3072114570_e1c0127529.jpg', '2078311270_f01c9eaf4c.jpg', '1348304997_afe60a61df.jpg', '506738508_327efdf9c3.jpg', '2224450291_4c133fabe8.jpg']"
flickr_1_TH_mouth_280706862_14c30d734a_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3718964174_cb2dc1615e.jpg', '200771289_31902164a7.jpg', '3167365436_c379bda282.jpg', '3114944484_28b5bb9842.jpg', '1056338697_4f7d7ce270.jpg', '2124040721_bffc0a091a.jpg', '2339106348_2df90aa6a9.jpg', '2078311270_f01c9eaf4c.jpg', '3506560025_8d0f4f9ac4.jpg', '2573625591_70291c894a.jpg']"
flickr_1_TH_mouth_280706862_14c30d734a_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2061354254_faa5bd294b.jpg', '3052196390_c59dd24ca8.jpg', '1404832008_68e432665b.jpg', '127488876_f2d2a89588.jpg', '3072172967_630e9c69d0.jpg', '3154641421_d1b9b8c24c.jpg', '2189995738_352607a63b.jpg', '2926595608_69b22be8d4.jpg', '3358682439_be4b83544c.jpg', '3234115903_f4dfc8fc75.jpg']"
flickr_1_TH_mouth_2839038702_e168128665_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3502343542_f9b46688e5.jpg', '2953015871_cae796b6e7.jpg', '3516825206_5750824874.jpg', '2309860995_c2e2a0feeb.jpg', '2182488373_df73c7cc09.jpg', '2224450291_4c133fabe8.jpg', '3100251515_c68027cc22.jpg', '2910758605_73a3f5a5c2.jpg', '3429956016_3c7e3096c2.jpg', '2358561039_e215a8d6cd.jpg']"
flickr_1_TH_mouth_2839038702_e168128665_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3516825206_5750824874.jpg', '3502343542_f9b46688e5.jpg', '3234115903_f4dfc8fc75.jpg', '3301811927_a2797339e5.jpg', '2953015871_cae796b6e7.jpg', '3245912109_fdeef6b456.jpg', '2182488373_df73c7cc09.jpg', '1584315962_5b0b45d02d.jpg', '324208502_674488bcea.jpg', '2162564553_96de62c7e6.jpg']"
flickr_1_TH_mouth_2839038702_e168128665_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3437654963_c4fdc17e8b.jpg', '2943023421_e297f05e11.jpg', '1432179046_8e3d75cf81.jpg', '3435035138_af32890a4c.jpg', '2910758605_73a3f5a5c2.jpg', '3471841031_a949645ba8.jpg', '1322323208_c7ecb742c6.jpg', '1897025969_0c41688fa6.jpg', '2843695880_eeea6c67db.jpg', '2189995738_352607a63b.jpg']"
flickr_1_T_dirt_136552115_6dc3e7231c_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '2649406158_ded6be38de.jpg', '2696866120_254a0345bc.jpg', '2518508760_68d8df7365.jpg', '2216695423_1362cb25f3.jpg', '2533424347_cf2f84872b.jpg', '3715469645_6d1dc019b3.jpg', '1536774449_e16b1b6382.jpg', '2473689180_e9d8fd656a.jpg', '1584315962_5b0b45d02d.jpg']"
flickr_1_T_dirt_1386964743_9e80d96b05_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['219301555_17883a51bd.jpg', '2704934519_457dc38986.jpg', '3114944484_28b5bb9842.jpg', '1404832008_68e432665b.jpg', '3167365436_c379bda282.jpg', '2901880865_3fd7b66a45.jpg', '3168123064_d1983b8f92.jpg', '2473791980_805c819bd4.jpg', '2496370758_a3fbc49837.jpg', '3162045919_c2decbb69b.jpg']"
flickr_1_T_dirt_1386964743_9e80d96b05_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3411393875_a9ff73c67a.jpg', '219301555_17883a51bd.jpg', '2943023421_e297f05e11.jpg', '1356796100_b265479721.jpg', '3238951136_2a99f1a1a8.jpg', '3208074567_ac44aeb3f3.jpg', '241031254_0c6f30e3d1.jpg', '1167669558_87a8a467d6.jpg', '3168123064_d1983b8f92.jpg', '2533424347_cf2f84872b.jpg']"
flickr_1_T_dirt_150387174_24825cf871_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '2460797929_66446c13db.jpg', '2061354254_faa5bd294b.jpg', '2216695423_1362cb25f3.jpg', '1572532018_64c030c974.jpg', '2308978137_bfe776d541.jpg', '3053743109_a2d780c0d2.jpg', '2414397449_2ac3b78e0d.jpg', '2064790732_219e52e19c.jpg', '2696866120_254a0345bc.jpg']"
flickr_1_T_dirt_150387174_24825cf871_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['241345811_46b5f157d4.jpg', '241345844_69e1c22464.jpg', '3155451946_c0862c70cb.jpg', '241347204_007d83e252.jpg', '2644430445_47c985a2ee.jpg', '3047264346_e24601bfbf.jpg', '2309860995_c2e2a0feeb.jpg', '3275704430_a75828048f.jpg', '2204550058_2707d92338.jpg', '241347760_d44c8d3a01.jpg']"
flickr_1_T_dirt_219070971_ae43410b9e_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['219301555_17883a51bd.jpg', '2496370758_a3fbc49837.jpg', '1404832008_68e432665b.jpg', '2901880865_3fd7b66a45.jpg', '3044536048_e615466e7f.jpg', '2649406158_ded6be38de.jpg', '3168123064_d1983b8f92.jpg', '3162045919_c2decbb69b.jpg', '2610447973_89227ff978.jpg', '300314926_0b2e4b64f5.jpg']"
flickr_1_T_dirt_219070971_ae43410b9e_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3715469645_6d1dc019b3.jpg', '1404832008_68e432665b.jpg', '2196846255_2c1635359a.jpg', '2473791980_805c819bd4.jpg', '219301555_17883a51bd.jpg', '2644430445_47c985a2ee.jpg', '2496370758_a3fbc49837.jpg', '3585598356_8ce815bbb9.jpg', '2715035273_8fc8b1291c.jpg', '2396691909_6b8c2f7c44.jpg']"
flickr_1_T_dirt_219070971_ae43410b9e_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2589241160_3832440850.jpg', '2414397449_2ac3b78e0d.jpg', '979383193_0a542a059d.jpg', '2228022180_9597b2a458.jpg', '2216695423_1362cb25f3.jpg', '2460797929_66446c13db.jpg', '2061354254_faa5bd294b.jpg', '2194286203_5dc620006a.jpg', '3435035138_af32890a4c.jpg', '3301811927_a2797339e5.jpg']"
flickr_1_T_dirt_2265096094_8cc34d669c_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2704934519_457dc38986.jpg', '219301555_17883a51bd.jpg', '3168123064_d1983b8f92.jpg', '1404832008_68e432665b.jpg', '2473791980_805c819bd4.jpg', '3167365436_c379bda282.jpg', '2496370758_a3fbc49837.jpg', '2901880865_3fd7b66a45.jpg', '3162045919_c2decbb69b.jpg', '2396691909_6b8c2f7c44.jpg']"
flickr_1_T_dirt_2289068031_fe26990183_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3168123064_d1983b8f92.jpg', '2704934519_457dc38986.jpg', '219301555_17883a51bd.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3162045919_c2decbb69b.jpg', '3424424006_98f9d1921c.jpg', '1404832008_68e432665b.jpg', '2914206497_5e36ac6324.jpg', '3459156091_c1879ebe28.jpg']"
flickr_1_T_dirt_2479162876_a5ce3306af_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1167669558_87a8a467d6.jpg', '2901880865_3fd7b66a45.jpg', '3203908917_53e53c03d1.jpg', '1404832008_68e432665b.jpg', '2496370758_a3fbc49837.jpg', '2924259848_effb4dcb82.jpg', '223299142_521aedf9e7.jpg', '219301555_17883a51bd.jpg', '2649406158_ded6be38de.jpg', '3411393875_a9ff73c67a.jpg']"
flickr_1_T_dirt_2480850054_de3433b54a_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3167365436_c379bda282.jpg', '2339106348_2df90aa6a9.jpg', '3114944484_28b5bb9842.jpg', '2644430445_47c985a2ee.jpg', '561940436_64d6fc125d.jpg', '3047264346_e24601bfbf.jpg', '3715469645_6d1dc019b3.jpg', '3503623999_bbd5dcfb18.jpg', '2704934519_457dc38986.jpg', '3145967309_b33abe4d84.jpg']"
flickr_1_T_dirt_2480850054_de3433b54a_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2589241160_3832440850.jpg', '2061354254_faa5bd294b.jpg', '3155451946_c0862c70cb.jpg', '3589367895_5d3729e3ea.jpg', '3416091866_a96003d652.jpg', '2854959952_3991a385ab.jpg', '3128164023_ebe8da4c32.jpg', '1174525839_7c1e6cfa86.jpg', '3100251515_c68027cc22.jpg', '261490838_2f3ac98b12.jpg']"
flickr_1_T_dirt_2480850054_de3433b54a_2_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3155451946_c0862c70cb.jpg', '3275704430_a75828048f.jpg', '2621415349_ef1a7e73be.jpg', '241345844_69e1c22464.jpg', '2933637854_984614e18b.jpg', '2204550058_2707d92338.jpg', '241345811_46b5f157d4.jpg', '3217620013_8b17873273.jpg', '3167365436_c379bda282.jpg', '241347204_007d83e252.jpg']"
flickr_1_T_dirt_2480850054_de3433b54a_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1174629344_a2e1a2bdbf.jpg', '3114944484_28b5bb9842.jpg', '2496370758_a3fbc49837.jpg', '3715469645_6d1dc019b3.jpg', '3437654963_c4fdc17e8b.jpg', '2189995738_352607a63b.jpg', '2533424347_cf2f84872b.jpg', '2518508760_68d8df7365.jpg', '2064790732_219e52e19c.jpg', '2914206497_5e36ac6324.jpg']"
flickr_1_T_dirt_2480850054_de3433b54a_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2414397449_2ac3b78e0d.jpg', '2194286203_5dc620006a.jpg', '2559921948_06af25d566.jpg', '2589241160_3832440850.jpg', '2696866120_254a0345bc.jpg', '2228022180_9597b2a458.jpg', '3301811927_a2797339e5.jpg', '979383193_0a542a059d.jpg', '2460797929_66446c13db.jpg', '2247889670_413db8094b.jpg']"
flickr_1_T_dirt_2577972703_a22c5f2a87_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '3459156091_c1879ebe28.jpg', '1056338697_4f7d7ce270.jpg', '3208074567_ac44aeb3f3.jpg', '2649406158_ded6be38de.jpg', '2101457132_69c950bc45.jpg', '3121521593_18f0ec14f7.jpg']"
flickr_1_T_dirt_2647049174_0fb47cee2e_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '2696866120_254a0345bc.jpg', '2460797929_66446c13db.jpg', '2414397449_2ac3b78e0d.jpg', '2559921948_06af25d566.jpg', '1572532018_64c030c974.jpg', '3437654963_c4fdc17e8b.jpg', '2228022180_9597b2a458.jpg', '2247889670_413db8094b.jpg', '2813992915_f732cf8539.jpg']"
flickr_1_T_dirt_2647049174_0fb47cee2e_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3589367895_5d3729e3ea.jpg', '241345905_5826a72da1.jpg', '2182488373_df73c7cc09.jpg', '2621415349_ef1a7e73be.jpg', '1389264266_8170bc1c54.jpg', '3502343542_f9b46688e5.jpg', '1584315962_5b0b45d02d.jpg', '3720366614_dfa8fe1088.jpg', '2309860995_c2e2a0feeb.jpg', '2208067635_39a03834ca.jpg']"
flickr_1_T_dirt_2647049174_0fb47cee2e_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '2649406158_ded6be38de.jpg', '219301555_17883a51bd.jpg', '2901880865_3fd7b66a45.jpg', '1404832008_68e432665b.jpg', '3044536048_e615466e7f.jpg', '2518508760_68d8df7365.jpg', '2924259848_effb4dcb82.jpg', '3162045919_c2decbb69b.jpg', '245895500_a4eb97af02.jpg']"
flickr_1_T_dirt_2647049174_0fb47cee2e_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1174629344_a2e1a2bdbf.jpg', '3114944484_28b5bb9842.jpg', '2182488373_df73c7cc09.jpg', '3168123064_d1983b8f92.jpg', '2396691909_6b8c2f7c44.jpg', '3715469645_6d1dc019b3.jpg', '3585598356_8ce815bbb9.jpg', '2533424347_cf2f84872b.jpg', '2914206497_5e36ac6324.jpg', '2715035273_8fc8b1291c.jpg']"
flickr_1_T_dirt_2647049174_0fb47cee2e_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3589367895_5d3729e3ea.jpg', '2644430445_47c985a2ee.jpg', '3053743109_a2d780c0d2.jpg', '2696866120_254a0345bc.jpg', '2061354254_faa5bd294b.jpg', '3715469645_6d1dc019b3.jpg', '2518508760_68d8df7365.jpg', '3497224764_6e17544e0d.jpg', '1174629344_a2e1a2bdbf.jpg', '3025549604_38b86198f5.jpg']"
flickr_1_T_dirt_2649406158_ded6be38de_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3715469645_6d1dc019b3.jpg', '2196846255_2c1635359a.jpg', '2644430445_47c985a2ee.jpg', '2901880865_3fd7b66a45.jpg', '1404832008_68e432665b.jpg', '2715035273_8fc8b1291c.jpg', '2396025708_e4a72e2558.jpg', '2473791980_805c819bd4.jpg', '3225310099_d8e419ba56.jpg', '311146855_0b65fdb169.jpg']"
flickr_1_T_dirt_2649406158_ded6be38de_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3715469645_6d1dc019b3.jpg', '3114944484_28b5bb9842.jpg', '3168123064_d1983b8f92.jpg', '2496370758_a3fbc49837.jpg', '3437654963_c4fdc17e8b.jpg', '2943023421_e297f05e11.jpg', '219301555_17883a51bd.jpg', '3162045919_c2decbb69b.jpg', '2704934519_457dc38986.jpg', '2914206497_5e36ac6324.jpg']"
flickr_1_T_dirt_2683963310_20dcd5e566_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['219301555_17883a51bd.jpg', '1404832008_68e432665b.jpg', '2649406158_ded6be38de.jpg', '2943023421_e297f05e11.jpg', '3168123064_d1983b8f92.jpg', '2901880865_3fd7b66a45.jpg', '3162045919_c2decbb69b.jpg', '2533424347_cf2f84872b.jpg', '2704934519_457dc38986.jpg', '1167669558_87a8a467d6.jpg']"
flickr_1_T_dirt_2683963310_20dcd5e566_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3168123064_d1983b8f92.jpg', '1404832008_68e432665b.jpg', '3715469645_6d1dc019b3.jpg', '3167365436_c379bda282.jpg', '3114944484_28b5bb9842.jpg', '2473791980_805c819bd4.jpg', '219301555_17883a51bd.jpg', '2704934519_457dc38986.jpg', '2396691909_6b8c2f7c44.jpg', '3121521593_18f0ec14f7.jpg']"
flickr_1_T_dirt_2696866120_254a0345bc_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2854959952_3991a385ab.jpg', '3128164023_ebe8da4c32.jpg', '3290105461_7590f23371.jpg', '2061354254_faa5bd294b.jpg', '2589241160_3832440850.jpg', '1282392036_5a0328eb86.jpg', '1998457059_c9ac9a1e1a.jpg', '2902269566_419d9f1d8e.jpg', '249394748_2e4acfbbb5.jpg', '1523984678_edd68464da.jpg']"
flickr_1_T_dirt_2696866120_254a0345bc_0_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2610447973_89227ff978.jpg', '2971431335_e192613db4.jpg', '2480850054_de3433b54a.jpg', '300314926_0b2e4b64f5.jpg', '3225310099_d8e419ba56.jpg', '3325497914_f9014d615b.jpg', '211295363_49010ca38d.jpg', '3016606751_0e8be20abd.jpg', '2641770481_c98465ff35.jpg', '215214751_e913b6ff09.jpg']"
flickr_1_T_dirt_2696866120_254a0345bc_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2061354254_faa5bd294b.jpg', '2854959952_3991a385ab.jpg', '241345905_5826a72da1.jpg', '2589241160_3832440850.jpg', '3128164023_ebe8da4c32.jpg', '2105756457_a100d8434e.jpg', '3044536048_e615466e7f.jpg', '1174525839_7c1e6cfa86.jpg', '3155451946_c0862c70cb.jpg', '1772859261_236c09b861.jpg']"
flickr_1_T_dirt_2696866120_254a0345bc_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2061354254_faa5bd294b.jpg', '3155451946_c0862c70cb.jpg', '3072172967_630e9c69d0.jpg', '3301811927_a2797339e5.jpg', '241345905_5826a72da1.jpg', '3234115903_f4dfc8fc75.jpg', '2271755053_e1b1ec8442.jpg', '2473738924_eca928d12f.jpg', '241345844_69e1c22464.jpg', '3275704430_a75828048f.jpg']"
flickr_1_T_dirt_2822290399_97c809d43b_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '3167365436_c379bda282.jpg', '2610447973_89227ff978.jpg', '3114944484_28b5bb9842.jpg', '136886677_6026c622eb.jpg', '3424424006_98f9d1921c.jpg', '2289068031_fe26990183.jpg', '3503623999_bbd5dcfb18.jpg', '3437654963_c4fdc17e8b.jpg', '3578841731_f775cab089.jpg']"
flickr_1_T_dirt_2822290399_97c809d43b_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '219301555_17883a51bd.jpg', '1404832008_68e432665b.jpg', '2901880865_3fd7b66a45.jpg', '3411393875_a9ff73c67a.jpg', '2924259848_effb4dcb82.jpg', '1472230829_803818a383.jpg', '3430607596_7e4f74e3ff.jpg', '245895500_a4eb97af02.jpg', '2984174290_a915748d77.jpg']"
flickr_1_T_dirt_2822290399_97c809d43b_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '2649406158_ded6be38de.jpg', '3044536048_e615466e7f.jpg', '2610447973_89227ff978.jpg', '3299820401_c2589186c5.jpg', '2216695423_1362cb25f3.jpg', '245895500_a4eb97af02.jpg', '3109704348_c6416244ce.jpg', '3167365436_c379bda282.jpg', '2901880865_3fd7b66a45.jpg']"
flickr_1_T_dirt_2878190821_6e4e03dc5f_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2473738924_eca928d12f.jpg', '3072172967_630e9c69d0.jpg', '1765164972_92dac06fa9.jpg', '2271755053_e1b1ec8442.jpg', '3222055946_45f7293bb2.jpg', '2559921948_06af25d566.jpg', '1572532018_64c030c974.jpg', '3715469645_6d1dc019b3.jpg', '3155451946_c0862c70cb.jpg', '1472882567_33dc14c8b6.jpg']"
flickr_1_T_dirt_2878190821_6e4e03dc5f_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1174525839_7c1e6cfa86.jpg', '2589241160_3832440850.jpg', '2621415349_ef1a7e73be.jpg', '1982852140_56425fa7a2.jpg', '2854959952_3991a385ab.jpg', '2782433864_5a0c311d87.jpg', '3155451946_c0862c70cb.jpg', '2479162876_a5ce3306af.jpg', '270816949_ffad112278.jpg', '1352410176_af6b139734.jpg']"
flickr_1_T_dirt_2891617125_f939f604c7_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2480850054_de3433b54a.jpg', '3459156091_c1879ebe28.jpg', '3203908917_53e53c03d1.jpg', '3325497914_f9014d615b.jpg', '132489044_3be606baf7.jpg', '3157847991_463e006a28.jpg', '2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2529116152_4331dabf50.jpg', '476759700_8911f087f8.jpg']"
flickr_1_T_dirt_2891617125_f939f604c7_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2649406158_ded6be38de.jpg', '1404832008_68e432665b.jpg', '2518508760_68d8df7365.jpg', '219301555_17883a51bd.jpg', '3578841731_f775cab089.jpg', '3168123064_d1983b8f92.jpg', '2196846255_2c1635359a.jpg']"
flickr_1_T_dirt_2891617125_f939f604c7_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2715035273_8fc8b1291c.jpg', '3585598356_8ce815bbb9.jpg', '219301555_17883a51bd.jpg', '3168123064_d1983b8f92.jpg', '1404832008_68e432665b.jpg', '2196846255_2c1635359a.jpg', '1659358141_0433c9bf99.jpg']"
flickr_1_T_dirt_2891617125_f939f604c7_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1572532018_64c030c974.jpg', '311146855_0b65fdb169.jpg', '2064790732_219e52e19c.jpg', '324208502_674488bcea.jpg', '2589241160_3832440850.jpg', '160792599_6a7ec52516.jpg', '3072172967_630e9c69d0.jpg', '2333288869_8c01e4c859.jpg', '1982852140_56425fa7a2.jpg', '2644430445_47c985a2ee.jpg']"
flickr_1_T_dirt_2891617125_f939f604c7_4_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2358561039_e215a8d6cd.jpg', '3502343542_f9b46688e5.jpg', '2953015871_cae796b6e7.jpg', '2443380641_7b38d18f5b.jpg', '2216695423_1362cb25f3.jpg', '3720366614_dfa8fe1088.jpg', '1287073593_f3d2a62455.jpg', '3589367895_5d3729e3ea.jpg', '3516825206_5750824874.jpg', '311146855_0b65fdb169.jpg']"
flickr_1_T_dirt_2893374123_087f98d58a_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2061354254_faa5bd294b.jpg', '3053743109_a2d780c0d2.jpg', '2559921948_06af25d566.jpg', '3072172967_630e9c69d0.jpg', '2696866120_254a0345bc.jpg', '3301811927_a2797339e5.jpg', '2496370758_a3fbc49837.jpg', '1982852140_56425fa7a2.jpg', '2782433864_5a0c311d87.jpg', '3416091866_a96003d652.jpg']"
flickr_1_T_dirt_2902269566_419d9f1d8e_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2496370758_a3fbc49837.jpg', '219301555_17883a51bd.jpg', '1404832008_68e432665b.jpg', '2649406158_ded6be38de.jpg', '2901880865_3fd7b66a45.jpg', '2610447973_89227ff978.jpg', '3168123064_d1983b8f92.jpg', '3044536048_e615466e7f.jpg', '3162045919_c2decbb69b.jpg', '3167365436_c379bda282.jpg']"
flickr_1_T_dirt_2902269566_419d9f1d8e_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3100251515_c68027cc22.jpg', '3301811927_a2797339e5.jpg', '2715035273_8fc8b1291c.jpg', '3589367895_5d3729e3ea.jpg', '370614351_98b8a166b9.jpg', '2868575889_2c030aa8ae.jpg', '2479162876_a5ce3306af.jpg', '3159995270_17334ccb5b.jpg', '3234115903_f4dfc8fc75.jpg', '1659358141_0433c9bf99.jpg']"
flickr_1_T_dirt_2924259848_effb4dcb82_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2715035273_8fc8b1291c.jpg', '324208502_674488bcea.jpg', '2061354254_faa5bd294b.jpg', '1332722096_1e3de8ae70.jpg', '3053743109_a2d780c0d2.jpg', '2216695423_1362cb25f3.jpg', '3100251515_c68027cc22.jpg', '3715469645_6d1dc019b3.jpg', '2985679744_75a7102aab.jpg', '3072172967_630e9c69d0.jpg']"
