Tested,Results,Files
flickr_2_CHIH_children_1962729184_6996e128e7_1,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['1572532018_64c030c974.jpg', '3424424006_98f9d1921c.jpg', '3125309108_1011486589.jpg', '2295216243_0712928988.jpg', '1317292658_ba29330a0b.jpg', '3430607596_7e4f74e3ff.jpg', '2295750198_6d152d7ceb.jpg', '3109704348_c6416244ce.jpg', '2856080862_95d793fa9d.jpg', '3256275785_9c3af57576.jpg']"
flickr_2_CHIH_children_197504190_fd1fc3d4b7_1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['2660008870_b672a4c76a.jpg', '2844641033_dab3715a99.jpg', '3413571342_b9855795e2.jpg', '3255482333_5bcee79f7e.jpg', '2333288869_8c01e4c859.jpg', '3187492926_8aa85f80c6.jpg', '3430607596_7e4f74e3ff.jpg', '1287475186_2dee85f1a5.jpg', '2398605966_1d0c9e6a20.jpg', '2933637854_984614e18b.jpg']"
flickr_2_CHIH_children_197504190_fd1fc3d4b7_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3424424006_98f9d1921c.jpg', '3138399980_d6ab8b2272.jpg', '3256275785_9c3af57576.jpg', '1317292658_ba29330a0b.jpg', '2480850054_de3433b54a.jpg', '2813033949_e19fa08805.jpg', '1404832008_68e432665b.jpg', '1348304997_afe60a61df.jpg', '3741827382_71e93298d0.jpg', '3109704348_c6416244ce.jpg']"
flickr_2_CHIH_children_197504190_fd1fc3d4b7_3,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0]","['2453971388_76616b6a82.jpg', '3430607596_7e4f74e3ff.jpg', '1446053356_a924b4893f.jpg', '2830869109_c4e403eae6.jpg', '2718024196_3ff660416a.jpg', '2295750198_6d152d7ceb.jpg', '2689001252_e0016c89f0.jpg', '2505988632_9541f15583.jpg', '2646046871_c3a5dbb971.jpg', '3433982387_3fa993cf5a.jpg']"
flickr_2_CHIH_children_2105756457_a100d8434e_0,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['241031254_0c6f30e3d1.jpg', '1404832008_68e432665b.jpg', '3497224764_6e17544e0d.jpg', '3238951136_2a99f1a1a8.jpg', '3138399980_d6ab8b2272.jpg', '1317292658_ba29330a0b.jpg', '3430607596_7e4f74e3ff.jpg', '533713007_bf9f3e25b4.jpg', '3052196390_c59dd24ca8.jpg', '3358682439_be4b83544c.jpg']"
flickr_2_CHIH_children_2160266952_a2ab39191b_1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['2521770311_3086ca90de.jpg', '3025549604_38b86198f5.jpg', '3332467180_d72f9b067d.jpg', '2815256108_fc1302117d.jpg', '2089426086_7acc98a3a8.jpg', '1317292658_ba29330a0b.jpg', '2985679744_75a7102aab.jpg', '3416091866_a96003d652.jpg', '3686924335_3c51e8834a.jpg', '3315616181_15dd137e27.jpg']"
flickr_2_CHIH_children_2160266952_a2ab39191b_2,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['3430607596_7e4f74e3ff.jpg', '1572532018_64c030c974.jpg', '2844018783_524b08e5aa.jpg', '3413571342_b9855795e2.jpg', '2453971388_76616b6a82.jpg', '2333288869_8c01e4c859.jpg', '2505988632_9541f15583.jpg', '2708686056_1b8f356264.jpg', '2475162978_2c51048dca.jpg', '2984174290_a915748d77.jpg']"
flickr_2_CHIH_children_2160266952_a2ab39191b_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2693425189_47740c22ed.jpg', '2447284966_d6bbdb4b6e.jpg', '1998457059_c9ac9a1e1a.jpg', '2533424347_cf2f84872b.jpg', '3697359692_8a5cdbe4fe.jpg', '2544426580_317b1f1f73.jpg', '114051287_dd85625a04.jpg', '2378149488_648e5deeac.jpg', '2854959952_3991a385ab.jpg', '2914206497_5e36ac6324.jpg']"
flickr_2_CHIH_children_2189995738_352607a63b_3,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","['1317292658_ba29330a0b.jpg', '1446053356_a924b4893f.jpg', '2505988632_9541f15583.jpg', '3256275785_9c3af57576.jpg', '2646046871_c3a5dbb971.jpg', '2718024196_3ff660416a.jpg', '3138399980_d6ab8b2272.jpg', '3125309108_1011486589.jpg', '3741827382_71e93298d0.jpg', '2830869109_c4e403eae6.jpg']"
flickr_2_CHIH_children_2189995738_352607a63b_4,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]","['1572532018_64c030c974.jpg', '2505988632_9541f15583.jpg', '1237985362_dbafc59280.jpg', '979383193_0a542a059d.jpg', '2194286203_5dc620006a.jpg', '2228022180_9597b2a458.jpg', '2844018783_524b08e5aa.jpg', '2453971388_76616b6a82.jpg', '2708686056_1b8f356264.jpg', '3430607596_7e4f74e3ff.jpg']"
flickr_2_CHIH_children_2194286203_5dc620006a_3,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['1446053356_a924b4893f.jpg', '2718024196_3ff660416a.jpg', '3109704348_c6416244ce.jpg', '2295750198_6d152d7ceb.jpg', '2646046871_c3a5dbb971.jpg', '3256275785_9c3af57576.jpg', '3358682439_be4b83544c.jpg', '3125309108_1011486589.jpg', '1317292658_ba29330a0b.jpg', '2689001252_e0016c89f0.jpg']"
flickr_2_CHIH_children_2208310655_a3d83080c5_1,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","['2453971388_76616b6a82.jpg', '1317292658_ba29330a0b.jpg', '2718024196_3ff660416a.jpg', '3430607596_7e4f74e3ff.jpg', '2646046871_c3a5dbb971.jpg', '1446053356_a924b4893f.jpg', '2505988632_9541f15583.jpg', '1572532018_64c030c974.jpg', '2708686056_1b8f356264.jpg', '2830869109_c4e403eae6.jpg']"
flickr_2_CHIH_children_2271755053_e1b1ec8442_4,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0]","['2505988632_9541f15583.jpg', '2453971388_76616b6a82.jpg', '1572532018_64c030c974.jpg', '2708686056_1b8f356264.jpg', '2228022180_9597b2a458.jpg', '3430607596_7e4f74e3ff.jpg', '1317292658_ba29330a0b.jpg', '2830869109_c4e403eae6.jpg', '979383193_0a542a059d.jpg', '1237985362_dbafc59280.jpg']"
flickr_2_CHIH_children_2274992140_bb9e868bb8_2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['1572532018_64c030c974.jpg', '2333288869_8c01e4c859.jpg', '2708686056_1b8f356264.jpg', '1456393634_74022d9056.jpg', '3430607596_7e4f74e3ff.jpg', '1982852140_56425fa7a2.jpg', '3497224764_6e17544e0d.jpg', '2064790732_219e52e19c.jpg', '160792599_6a7ec52516.jpg', '3413571342_b9855795e2.jpg']"
flickr_2_CHIH_children_2274992140_bb9e868bb8_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3138399980_d6ab8b2272.jpg', '2610447973_89227ff978.jpg', '3424424006_98f9d1921c.jpg', '3109704348_c6416244ce.jpg', '2480850054_de3433b54a.jpg', '3299820401_c2589186c5.jpg', '2496370758_a3fbc49837.jpg', '241031254_0c6f30e3d1.jpg', '3256275785_9c3af57576.jpg', '2707873672_15e6b5d54b.jpg']"
flickr_2_CHIH_children_2274992140_bb9e868bb8_4,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['1317292658_ba29330a0b.jpg', '2718024196_3ff660416a.jpg', '2505988632_9541f15583.jpg', '2646046871_c3a5dbb971.jpg', '3430607596_7e4f74e3ff.jpg', '2453971388_76616b6a82.jpg', '1572532018_64c030c974.jpg', '2708686056_1b8f356264.jpg', '2373234213_4ebe9c4ee5.jpg', '3138399980_d6ab8b2272.jpg']"
flickr_2_CHIH_children_2288099178_41091aa00c_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['1317292658_ba29330a0b.jpg', '2295750198_6d152d7ceb.jpg', '2646046871_c3a5dbb971.jpg', '3741827382_71e93298d0.jpg', '3424424006_98f9d1921c.jpg', '2718024196_3ff660416a.jpg', '2373234213_4ebe9c4ee5.jpg', '3256275785_9c3af57576.jpg', '3138399980_d6ab8b2272.jpg', '2689001252_e0016c89f0.jpg']"
flickr_2_CHIH_children_2354540393_a149722680_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1317292658_ba29330a0b.jpg', '2813992915_f732cf8539.jpg', '2521770311_3086ca90de.jpg', '3027397797_4f1d305ced.jpg', '2480850054_de3433b54a.jpg', '180506881_de0f59770f.jpg', '132489044_3be606baf7.jpg', '241031254_0c6f30e3d1.jpg', '1404832008_68e432665b.jpg', '2718024196_3ff660416a.jpg']"
flickr_2_CHIH_children_2370481277_a3085614c9_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2196107384_361d73a170.jpg', '2788945468_74a9618cfa.jpg', '3413571342_b9855795e2.jpg', '2815256108_fc1302117d.jpg', '2333288869_8c01e4c859.jpg', '2396025708_e4a72e2558.jpg', '3497224764_6e17544e0d.jpg', '3255482333_5bcee79f7e.jpg', '3686924335_3c51e8834a.jpg', '2878190821_6e4e03dc5f.jpg']"
flickr_2_CHIH_children_2470486377_c3a39ccb7b_1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['2505988632_9541f15583.jpg', '2373234213_4ebe9c4ee5.jpg', '2646046871_c3a5dbb971.jpg', '2521770311_3086ca90de.jpg', '1317292658_ba29330a0b.jpg', '2718024196_3ff660416a.jpg', '2501595799_6316001e89.jpg', '2813992915_f732cf8539.jpg', '1446053356_a924b4893f.jpg', '2295750198_6d152d7ceb.jpg']"
flickr_2_CHIH_children_2498897831_0bbb5d5b51_0,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","['1572532018_64c030c974.jpg', '2453971388_76616b6a82.jpg', '2505988632_9541f15583.jpg', '3430607596_7e4f74e3ff.jpg', '2830869109_c4e403eae6.jpg', '1317292658_ba29330a0b.jpg', '2708686056_1b8f356264.jpg', '2228022180_9597b2a458.jpg', '2718024196_3ff660416a.jpg', '2295216243_0712928988.jpg']"
flickr_2_CHIH_children_2587818583_4aa8e7b174_1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['1317292658_ba29330a0b.jpg', '3027397797_4f1d305ced.jpg', '3138399980_d6ab8b2272.jpg', '2718024196_3ff660416a.jpg', '3238951136_2a99f1a1a8.jpg', '241031254_0c6f30e3d1.jpg', '2295750198_6d152d7ceb.jpg', '1404832008_68e432665b.jpg', '3430607596_7e4f74e3ff.jpg', '1348304997_afe60a61df.jpg']"
flickr_2_CHIH_children_2587818583_4aa8e7b174_4,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['1317292658_ba29330a0b.jpg', '3027397797_4f1d305ced.jpg', '3497224764_6e17544e0d.jpg', '2064790732_219e52e19c.jpg', '3430607596_7e4f74e3ff.jpg', '2521770311_3086ca90de.jpg', '1572532018_64c030c974.jpg', '1404832008_68e432665b.jpg', '2708686056_1b8f356264.jpg', '3238951136_2a99f1a1a8.jpg']"
flickr_2_CHIH_children_2689001252_e0016c89f0_4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['1317292658_ba29330a0b.jpg', '3424424006_98f9d1921c.jpg', '3430607596_7e4f74e3ff.jpg', '3154641421_d1b9b8c24c.jpg', '3497224764_6e17544e0d.jpg', '3138399980_d6ab8b2272.jpg', '3027397797_4f1d305ced.jpg', '2813992915_f732cf8539.jpg', '2521770311_3086ca90de.jpg', '1404832008_68e432665b.jpg']"
flickr_2_CHIH_children_2905942129_2b4bf59bc0_2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['241031254_0c6f30e3d1.jpg', '2788945468_74a9618cfa.jpg', '3027397797_4f1d305ced.jpg', '2610447973_89227ff978.jpg', '3138399980_d6ab8b2272.jpg', '1317292658_ba29330a0b.jpg', '3019842612_8501c1791e.jpg', '1404832008_68e432665b.jpg', '2480850054_de3433b54a.jpg', '3497224764_6e17544e0d.jpg']"
flickr_2_CHIH_children_2905942129_2b4bf59bc0_4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2813992915_f732cf8539.jpg', '2497420371_74788d7ba1.jpg', '1773928579_5664a810dc.jpg', '2559503010_84f20b3bc9.jpg', '180506881_de0f59770f.jpg', '2436081047_bca044c1d3.jpg', '3332467180_d72f9b067d.jpg', '170100272_d820db2199.jpg', '3358682439_be4b83544c.jpg', '3635577874_48ebaac734.jpg']"
flickr_2_CHIH_children_2913965136_2d00136697_2,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['2844641033_dab3715a99.jpg', '2815256108_fc1302117d.jpg', '2559503010_84f20b3bc9.jpg', '2985679744_75a7102aab.jpg', '223299142_521aedf9e7.jpg', '1329832826_432538d331.jpg', '3217266166_4e0091860b.jpg', '3530843182_35af2c821c.jpg', '2398605966_1d0c9e6a20.jpg', '3332467180_d72f9b067d.jpg']"
flickr_2_CHIH_children_3025549604_38b86198f5_0,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]","['2228022180_9597b2a458.jpg', '2844018783_524b08e5aa.jpg', '1237985362_dbafc59280.jpg', '979383193_0a542a059d.jpg', '1317292658_ba29330a0b.jpg', '2505988632_9541f15583.jpg', '2521770311_3086ca90de.jpg', '2453971388_76616b6a82.jpg', '917574521_74fab68514.jpg', '1572532018_64c030c974.jpg']"
flickr_2_CHIH_children_3025549604_38b86198f5_1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['3358682439_be4b83544c.jpg', '3025549604_38b86198f5.jpg', '1317292658_ba29330a0b.jpg', '3497224764_6e17544e0d.jpg', '2610447973_89227ff978.jpg', '138718600_f430ebca17.jpg', '3238951136_2a99f1a1a8.jpg', '241031254_0c6f30e3d1.jpg', '2707873672_15e6b5d54b.jpg', '154871781_ae77696b77.jpg']"
flickr_2_CHIH_children_3025549604_38b86198f5_2,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","['1547883892_e29b3db42e.jpg', '2985679744_75a7102aab.jpg', '324208502_674488bcea.jpg', '3416091866_a96003d652.jpg', '533713007_bf9f3e25b4.jpg', '2644430445_47c985a2ee.jpg', '2218609886_892dcd6915.jpg', '2431470169_0eeba7d602.jpg', '3025549604_38b86198f5.jpg', '1262583859_653f1469a9.jpg']"
flickr_2_CHIH_children_3025549604_38b86198f5_3,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['2333288869_8c01e4c859.jpg', '2708686056_1b8f356264.jpg', '3430607596_7e4f74e3ff.jpg', '1572532018_64c030c974.jpg', '1317292658_ba29330a0b.jpg', '2453971388_76616b6a82.jpg', '3025549604_38b86198f5.jpg', '3497224764_6e17544e0d.jpg', '3413571342_b9855795e2.jpg', '3238951136_2a99f1a1a8.jpg']"
flickr_2_CHIH_children_3052196390_c59dd24ca8_0,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]","['2708686056_1b8f356264.jpg', '1572532018_64c030c974.jpg', '2333288869_8c01e4c859.jpg', '1408958345_68eea9a4e4.jpg', '1982852140_56425fa7a2.jpg', '3497224764_6e17544e0d.jpg', '160792599_6a7ec52516.jpg', '2830869109_c4e403eae6.jpg', '1404832008_68e432665b.jpg', '1456393634_74022d9056.jpg']"
flickr_2_CHIH_children_3052196390_c59dd24ca8_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1472882567_33dc14c8b6.jpg', '113678030_87a6a6e42e.jpg', '2285570521_05015cbf4b.jpg', '3745451546_fc8ec70cbd.jpg', '2194494220_bb2178832c.jpg', '2340206885_58754a799a.jpg', '223299142_521aedf9e7.jpg', '3255482333_5bcee79f7e.jpg', '2196107384_361d73a170.jpg', '3364026240_645d533fda.jpg']"
flickr_2_CHIH_children_3072114570_e1c0127529_4,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","['1317292658_ba29330a0b.jpg', '2718024196_3ff660416a.jpg', '3430607596_7e4f74e3ff.jpg', '2453971388_76616b6a82.jpg', '2646046871_c3a5dbb971.jpg', '2708686056_1b8f356264.jpg', '2505988632_9541f15583.jpg', '1572532018_64c030c974.jpg', '3741827382_71e93298d0.jpg', '3315616181_15dd137e27.jpg']"
flickr_2_DAO_dog_1084040636_97d9633581_0,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['2308271254_27fb466eb4.jpg', '1425069308_488e5fcf9d.jpg', '246055693_ccb69ac5c6.jpg', '2573625591_70291c894a.jpg', '2410320522_d967f0b75c.jpg', '1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '3462454965_a481809cea.jpg', '293327462_20dee0de56.jpg', '2892995070_39f3c9a56e.jpg']"
flickr_2_DAO_dog_1084040636_97d9633581_1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","['2914206497_5e36ac6324.jpg', '2049051050_20359a434a.jpg', '2943023421_e297f05e11.jpg', '3393926562_66cc01b001.jpg', '3459156091_c1879ebe28.jpg', '3578841731_f775cab089.jpg', '300550441_f44ec3701a.jpg', '2885387575_9127ea10f1.jpg', '3718964174_cb2dc1615e.jpg', '3003691049_f4363c2d5c.jpg']"
flickr_2_DAO_dog_1084040636_97d9633581_2,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '1897025969_0c41688fa6.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '2573625591_70291c894a.jpg', '2892995070_39f3c9a56e.jpg', '1764955991_5e53a28c87.jpg', '245252561_4f20f1c89e.jpg']"
flickr_2_DAO_dog_1084040636_97d9633581_3,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","['300550441_f44ec3701a.jpg', '1764955991_5e53a28c87.jpg', '3003691049_f4363c2d5c.jpg', '3459156091_c1879ebe28.jpg', '2480850054_de3433b54a.jpg', '3213992947_3f3f967a9f.jpg', '246055693_ccb69ac5c6.jpg', '270724499_107481c88f.jpg', '279728508_6bd7281f3c.jpg', '2073105823_6dacade004.jpg']"
flickr_2_DAO_dog_1084040636_97d9633581_4,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['246055693_ccb69ac5c6.jpg', '2308271254_27fb466eb4.jpg', '2543589122_ec3e55f434.jpg', '1897025969_0c41688fa6.jpg', '1425069308_488e5fcf9d.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '1764955991_5e53a28c87.jpg', '2573625591_70291c894a.jpg', '2206960564_325ed0c7ae.jpg']"
flickr_2_DAO_dog_1107246521_d16a476380_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '3332467180_d72f9b067d.jpg', '2559503010_84f20b3bc9.jpg', '2480850054_de3433b54a.jpg', '2914206497_5e36ac6324.jpg', '3325497914_f9014d615b.jpg', '2533424347_cf2f84872b.jpg', '114051287_dd85625a04.jpg', '3213992947_3f3f967a9f.jpg']"
flickr_2_DAO_dog_1107246521_d16a476380_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2480850054_de3433b54a.jpg', '300550441_f44ec3701a.jpg', '2943023421_e297f05e11.jpg', '3325497914_f9014d615b.jpg', '3459156091_c1879ebe28.jpg', '2061144717_5b3a1864f0.jpg', '3213992947_3f3f967a9f.jpg', '2073105823_6dacade004.jpg', '2914206497_5e36ac6324.jpg', '2435685480_a79d42e564.jpg']"
flickr_2_DAO_dog_1107246521_d16a476380_2,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['2543589122_ec3e55f434.jpg', '1764955991_5e53a28c87.jpg', '2573625591_70291c894a.jpg', '2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '2933912528_52b05f84a1.jpg', '3462454965_a481809cea.jpg', '1425069308_488e5fcf9d.jpg', '2885387575_9127ea10f1.jpg', '1897025969_0c41688fa6.jpg']"
flickr_2_DAO_dog_1107246521_d16a476380_3,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]","['2945036454_280fa5b29f.jpg', '3462454965_a481809cea.jpg', '2573625591_70291c894a.jpg', '2646046871_c3a5dbb971.jpg', '1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '2229179070_dc8ea8582e.jpg', '3569406219_f37ebf7b92.jpg', '246055693_ccb69ac5c6.jpg', '2196107384_361d73a170.jpg']"
flickr_2_DAO_dog_1107246521_d16a476380_4,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","['1897025969_0c41688fa6.jpg', '246055693_ccb69ac5c6.jpg', '3462454965_a481809cea.jpg', '2308271254_27fb466eb4.jpg', '2573625591_70291c894a.jpg', '2953015871_cae796b6e7.jpg', '2933912528_52b05f84a1.jpg', '1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '2239938351_43c73c887c.jpg']"
flickr_2_DAO_dog_1119015538_e8e796281e_0,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","['246055693_ccb69ac5c6.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '2308271254_27fb466eb4.jpg', '245252561_4f20f1c89e.jpg', '532457586_bddfc5251d.jpg', '3192266178_f9bf5d3dba.jpg', '2573625591_70291c894a.jpg', '2892995070_39f3c9a56e.jpg', '1897025969_0c41688fa6.jpg']"
flickr_2_DAO_dog_1119015538_e8e796281e_1,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","['1897025969_0c41688fa6.jpg', '3462454965_a481809cea.jpg', '2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '2239938351_43c73c887c.jpg', '2573625591_70291c894a.jpg', '2543589122_ec3e55f434.jpg', '2892995070_39f3c9a56e.jpg']"
flickr_2_DAO_dog_1119015538_e8e796281e_3,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","['2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '2573625591_70291c894a.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '2543589122_ec3e55f434.jpg', '2170222061_e8bce4a32d.jpg', '1897025969_0c41688fa6.jpg', '1764955991_5e53a28c87.jpg', '2086513494_dbbcb583e7.jpg']"
flickr_2_DAO_dog_1119015538_e8e796281e_4,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","['246055693_ccb69ac5c6.jpg', '2308271254_27fb466eb4.jpg', '2573625591_70291c894a.jpg', '3462454965_a481809cea.jpg', '1897025969_0c41688fa6.jpg', '3123463486_f5b36a3624.jpg', '2933912528_52b05f84a1.jpg', '1425069308_488e5fcf9d.jpg', '2892995070_39f3c9a56e.jpg', '2543589122_ec3e55f434.jpg']"
flickr_2_DAO_dog_1131800850_89c7ffd477_0,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","['2308271254_27fb466eb4.jpg', '2573625591_70291c894a.jpg', '246055693_ccb69ac5c6.jpg', '1764955991_5e53a28c87.jpg', '3462454965_a481809cea.jpg', '2543589122_ec3e55f434.jpg', '2398605966_1d0c9e6a20.jpg', '3003691049_f4363c2d5c.jpg', '2170222061_e8bce4a32d.jpg', '3213992947_3f3f967a9f.jpg']"
flickr_2_DAO_dog_1131800850_89c7ffd477_1,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","['2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '1897025969_0c41688fa6.jpg', '2543589122_ec3e55f434.jpg', '2573625591_70291c894a.jpg', '293327462_20dee0de56.jpg', '1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg']"
flickr_2_DAO_dog_1131800850_89c7ffd477_2,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '246055693_ccb69ac5c6.jpg', '1897025969_0c41688fa6.jpg', '2953015871_cae796b6e7.jpg', '2892995070_39f3c9a56e.jpg', '2573625591_70291c894a.jpg', '2594902417_f65d8866a8.jpg', '3070031806_3d587c2a66.jpg']"
flickr_2_DAO_dog_1131800850_89c7ffd477_3,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['2573625591_70291c894a.jpg', '246055693_ccb69ac5c6.jpg', '2170222061_e8bce4a32d.jpg', '2308271254_27fb466eb4.jpg', '1764955991_5e53a28c87.jpg', '2495931537_9b8d4474b6.jpg', '2543589122_ec3e55f434.jpg', '3334537556_a2cf4e9b9a.jpg', '2933912528_52b05f84a1.jpg', '270724499_107481c88f.jpg']"
flickr_2_DAO_dog_1131800850_89c7ffd477_4,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","['2450299735_62c095f40e.jpg', '3456362961_d8f7e347a8.jpg', '3325497914_f9014d615b.jpg', '2501595799_6316001e89.jpg', '2945036454_280fa5b29f.jpg', '3462454965_a481809cea.jpg', '1897025969_0c41688fa6.jpg', '279728508_6bd7281f3c.jpg', '2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg']"
flickr_2_DAO_dog_1267711451_e2a754b4f8_0,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]","['1764955991_5e53a28c87.jpg', '2308271254_27fb466eb4.jpg', '488408004_a1e26d4886.jpg', '2543589122_ec3e55f434.jpg', '270724499_107481c88f.jpg', '2398605966_1d0c9e6a20.jpg', '1402640441_81978e32a9.jpg', '2646046871_c3a5dbb971.jpg', '2885387575_9127ea10f1.jpg', '2718024196_3ff660416a.jpg']"
flickr_2_DAO_dog_1267711451_e2a754b4f8_1,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '1897025969_0c41688fa6.jpg', '3462454965_a481809cea.jpg', '2543589122_ec3e55f434.jpg', '2239938351_43c73c887c.jpg', '246055693_ccb69ac5c6.jpg', '488408004_a1e26d4886.jpg', '2573625591_70291c894a.jpg', '1764955991_5e53a28c87.jpg', '2170222061_e8bce4a32d.jpg']"
flickr_2_DAO_dog_1267711451_e2a754b4f8_3,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '2933912528_52b05f84a1.jpg', '2892995070_39f3c9a56e.jpg', '3462454965_a481809cea.jpg', '1897025969_0c41688fa6.jpg', '293327462_20dee0de56.jpg', '245252561_4f20f1c89e.jpg', '1425069308_488e5fcf9d.jpg', '2573625591_70291c894a.jpg']"
flickr_2_DAO_dog_1267711451_e2a754b4f8_4,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '2573625591_70291c894a.jpg', '2892995070_39f3c9a56e.jpg', '3462454965_a481809cea.jpg', '246055693_ccb69ac5c6.jpg', '245252561_4f20f1c89e.jpg', '2495931537_9b8d4474b6.jpg', '2170222061_e8bce4a32d.jpg', '1764955991_5e53a28c87.jpg', '2953015871_cae796b6e7.jpg']"
flickr_2_DAO_dog_1287073593_f3d2a62455_0,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]","['246055693_ccb69ac5c6.jpg', '2308271254_27fb466eb4.jpg', '2573625591_70291c894a.jpg', '3462454965_a481809cea.jpg', '1764955991_5e53a28c87.jpg', '1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '245252561_4f20f1c89e.jpg', '2480850054_de3433b54a.jpg', '2953015871_cae796b6e7.jpg']"
