Embedding,File
tensor([ 0.0546, -0.0440, -0.0246,  ..., -0.0227, -0.0056,  0.0093]),flickr_dirt_219070971_ae43410b9e_1
tensor([ 0.0465,  0.0297, -0.0317,  ..., -0.0257, -0.0149,  0.0039]),flickr_dirt_219070971_ae43410b9e_3
tensor([ 0.0331, -0.0430, -0.0121,  ..., -0.0179, -0.0168,  0.0052]),flickr_dirt_2265096094_8cc34d669c_3
tensor([ 0.0490, -0.0214, -0.0289,  ..., -0.0338, -0.0164,  0.0098]),flickr_dirt_2289068031_fe26990183_3
tensor([ 0.0363,  0.0428,  0.0224,  ..., -0.0319, -0.0014, -0.0025]),flickr_dirt_2479162876_a5ce3306af_0
tensor([ 0.0401,  0.0101, -0.0414,  ..., -0.0189, -0.0155, -0.0168]),flickr_dirt_2480850054_de3433b54a_1
tensor([ 0.0270,  0.0208,  0.0289,  ..., -0.0307, -0.0141, -0.0372]),flickr_dirt_2480850054_de3433b54a_2
tensor([ 0.0369,  0.0084,  0.0057,  ..., -0.0229,  0.0160, -0.0319]),flickr_dirt_2480850054_de3433b54a_2_1
tensor([ 0.0428, -0.0381, -0.0184,  ..., -0.0294, -0.0097,  0.0026]),flickr_dirt_2480850054_de3433b54a_3
tensor([ 0.0138,  0.0206,  0.0138,  ..., -0.0191, -0.0140, -0.0303]),flickr_dirt_2480850054_de3433b54a_4
tensor([ 0.0449, -0.0209,  0.0277,  ..., -0.0319, -0.0069, -0.0050]),flickr_dirt_2577972703_a22c5f2a87_3
tensor([ 0.0345, -0.0142,  0.0141,  ..., -0.0296,  0.0200,  0.0002]),flickr_dirt_2647049174_0fb47cee2e_0
tensor([ 0.0106, -0.0069,  0.0047,  ..., -0.0344, -0.0055, -0.0045]),flickr_dirt_2647049174_0fb47cee2e_1
tensor([ 0.0348, -0.0264, -0.0353,  ..., -0.0160, -0.0183,  0.0212]),flickr_dirt_2647049174_0fb47cee2e_2
tensor([ 0.0358, -0.0287,  0.0194,  ..., -0.0387,  0.0198, -0.0216]),flickr_dirt_2647049174_0fb47cee2e_3
tensor([ 0.0718, -0.0504,  0.0153,  ..., -0.0268, -0.0009, -0.0077]),flickr_dirt_2647049174_0fb47cee2e_4
tensor([ 0.0469, -0.0405, -0.0046,  ..., -0.0210,  0.0083,  0.0056]),flickr_dirt_2649406158_ded6be38de_1
tensor([ 0.0486, -0.0297, -0.0146,  ..., -0.0345, -0.0020,  0.0080]),flickr_dirt_2649406158_ded6be38de_4
tensor([ 0.0490, -0.0296, -0.0246,  ..., -0.0270, -0.0144,  0.0068]),flickr_dirt_2683963310_20dcd5e566_1
tensor([ 0.0374, -0.0292, -0.0253,  ..., -0.0277, -0.0067,  0.0079]),flickr_dirt_2683963310_20dcd5e566_4
tensor([ 0.0211, -0.0466,  0.0267,  ..., -0.0277, -0.0065, -0.0057]),flickr_dirt_2696866120_254a0345bc_0
tensor([ 0.0264, -0.0404, -0.0289,  ..., -0.0335, -0.0057,  0.0065]),flickr_dirt_2696866120_254a0345bc_0_1
tensor([ 0.0319, -0.0342, -0.0351,  ..., -0.0280, -0.0010,  0.0092]),flickr_dirt_2696866120_254a0345bc_3
tensor([ 0.0356, -0.0162,  0.0219,  ..., -0.0349, -0.0029, -0.0204]),flickr_dirt_2696866120_254a0345bc_4
tensor([ 0.0385,  0.0198, -0.0378,  ..., -0.0363,  0.0118, -0.0247]),flickr_dirt_2822290399_97c809d43b_1
tensor([ 0.0443,  0.0374, -0.0349,  ..., -0.0224, -0.0197,  0.0029]),flickr_dirt_2822290399_97c809d43b_3
tensor([ 0.0592, -0.0048, -0.0138,  ..., -0.0207, -0.0065, -0.0080]),flickr_dirt_2822290399_97c809d43b_4
tensor([ 0.0038,  0.0098, -0.0403,  ...,  0.0003, -0.0157,  0.0119]),flickr_dirt_2878190821_6e4e03dc5f_1
tensor([ 0.0350, -0.0110,  0.0120,  ..., -0.0203, -0.0107, -0.0113]),flickr_dirt_2878190821_6e4e03dc5f_4
tensor([ 0.0457,  0.0240, -0.0277,  ..., -0.0355, -0.0294,  0.0061]),flickr_dirt_2891617125_f939f604c7_0
tensor([ 0.0677, -0.0363, -0.0025,  ..., -0.0273, -0.0147,  0.0086]),flickr_dirt_2891617125_f939f604c7_2
tensor([ 0.0590, -0.0374, -0.0131,  ..., -0.0226,  0.0068,  0.0015]),flickr_dirt_2891617125_f939f604c7_3
tensor([ 0.0341, -0.0183, -0.0210,  ..., -0.0266, -0.0062,  0.0250]),flickr_dirt_2891617125_f939f604c7_4
tensor([ 0.0388,  0.0015, -0.0364,  ..., -0.0274, -0.0145,  0.0126]),flickr_dirt_2891617125_f939f604c7_4_1
tensor([ 0.0594, -0.0452, -0.0265,  ...,  0.0137, -0.0126,  0.0131]),flickr_dirt_2893374123_087f98d58a_1
tensor([ 0.0550,  0.0175, -0.0201,  ..., -0.0304, -0.0174,  0.0111]),flickr_dirt_2902269566_419d9f1d8e_0
tensor([ 0.0529, -0.0093, -0.0123,  ..., -0.0327, -0.0150, -0.0017]),flickr_dirt_2902269566_419d9f1d8e_2
tensor([ 0.0420, -0.0384, -0.0212,  ..., -0.0156,  0.0019,  0.0009]),flickr_dirt_2924259848_effb4dcb82_0
tensor([ 0.0416, -0.0114, -0.0254,  ..., -0.0367, -0.0209, -0.0107]),flickr_dirt_2924259848_effb4dcb82_0_1
tensor([ 0.0237, -0.0140, -0.0006,  ..., -0.0328, -0.0175, -0.0002]),flickr_dirt_2924259848_effb4dcb82_1
tensor([ 0.0373, -0.0327, -0.0212,  ..., -0.0305, -0.0079, -0.0108]),flickr_dirt_2924259848_effb4dcb82_2
tensor([ 0.0597, -0.0079, -0.0314,  ..., -0.0238, -0.0265,  0.0017]),flickr_dirt_2924259848_effb4dcb82_3
tensor([ 0.0578,  0.0317, -0.0182,  ..., -0.0133, -0.0001, -0.0129]),flickr_dirt_2924259848_effb4dcb82_4
tensor([ 0.0486, -0.0031, -0.0243,  ..., -0.0363, -0.0033,  0.0011]),flickr_dirt_2932740428_b15384f389_4
tensor([ 0.0027,  0.0039, -0.0183,  ..., -0.0297, -0.0310, -0.0314]),flickr_dog_1084040636_97d9633581_0
tensor([-0.0023, -0.0275, -0.0123,  ...,  0.0193, -0.0012,  0.0183]),flickr_dog_1084040636_97d9633581_1
tensor([-0.0046, -0.0258, -0.0357,  ...,  0.0180, -0.0252, -0.0193]),flickr_dog_1084040636_97d9633581_2
tensor([-0.0194,  0.0135, -0.0299,  ..., -0.0409, -0.0035,  0.0002]),flickr_dog_1084040636_97d9633581_3
tensor([-0.0268,  0.0073, -0.0274,  ...,  0.0011, -0.0172, -0.0205]),flickr_dog_1084040636_97d9633581_4
tensor([-0.0293, -0.0058, -0.0156,  ..., -0.0336, -0.0063, -0.0113]),flickr_dog_1107246521_d16a476380_0
tensor([-0.0184, -0.0041, -0.0062,  ...,  0.0113, -0.0208,  0.0044]),flickr_dog_1107246521_d16a476380_1
tensor([-0.0241, -0.0197, -0.0280,  ...,  0.0243, -0.0252, -0.0109]),flickr_dog_1107246521_d16a476380_2
tensor([-0.0159,  0.0151, -0.0352,  ...,  0.0277, -0.0305, -0.0153]),flickr_dog_1107246521_d16a476380_3
tensor([-0.0035,  0.0005, -0.0333,  ..., -0.0291, -0.0304, -0.0315]),flickr_dog_1107246521_d16a476380_4
tensor([-0.0126, -0.0208, -0.0234,  ...,  0.0019, -0.0208, -0.0184]),flickr_dog_1119015538_e8e796281e_0
tensor([-0.0041, -0.0159, -0.0290,  ..., -0.0211, -0.0227, -0.0227]),flickr_dog_1119015538_e8e796281e_1
tensor([-0.0049, -0.0237, -0.0323,  ...,  0.0227, -0.0211, -0.0209]),flickr_dog_1119015538_e8e796281e_3
tensor([-0.0118,  0.0202, -0.0260,  ...,  0.0026, -0.0213, -0.0320]),flickr_dog_1119015538_e8e796281e_4
"tensor([ 5.5832e-05, -1.3363e-02, -2.3748e-02,  ...,  3.2351e-02,
        -2.5067e-03,  2.1556e-02]),flickr_dog_1131800850_89c7ffd477_0"
tensor([-0.0090, -0.0307, -0.0320,  ..., -0.0121, -0.0199, -0.0197]),flickr_dog_1131800850_89c7ffd477_1
tensor([-0.0003, -0.0236, -0.0314,  ..., -0.0275, -0.0193, -0.0328]),flickr_dog_1131800850_89c7ffd477_2
tensor([-0.0036, -0.0290, -0.0362,  ...,  0.0020, -0.0095, -0.0316]),flickr_dog_1131800850_89c7ffd477_3
tensor([-0.0226,  0.0006, -0.0330,  ...,  0.0300, -0.0141, -0.0017]),flickr_dog_1131800850_89c7ffd477_4
tensor([-0.0118,  0.0019, -0.0156,  ...,  0.0093, -0.0179, -0.0354]),flickr_dog_1267711451_e2a754b4f8_0
tensor([-0.0147,  0.0093, -0.0221,  ...,  0.0156, -0.0100, -0.0020]),flickr_dog_1267711451_e2a754b4f8_1
tensor([ 0.0013, -0.0245, -0.0350,  ..., -0.0165, -0.0198, -0.0241]),flickr_dog_1267711451_e2a754b4f8_3
tensor([-0.0060, -0.0261, -0.0177,  ..., -0.0153, -0.0183, -0.0226]),flickr_dog_1267711451_e2a754b4f8_4
tensor([-0.0031, -0.0002, -0.0301,  ...,  0.0198, -0.0075, -0.0280]),flickr_dog_1287073593_f3d2a62455_0
tensor([ 0.0041, -0.0253, -0.0250,  ..., -0.0043, -0.0162, -0.0282]),flickr_dog_1287073593_f3d2a62455_0_1
tensor([-0.0166, -0.0036, -0.0249,  ...,  0.0112,  0.0008, -0.0243]),flickr_dog_1392272228_cf104086e6_0
tensor([-0.0188,  0.0315, -0.0355,  ...,  0.0222, -0.0314, -0.0206]),flickr_dog_1392272228_cf104086e6_1
tensor([ 0.0041, -0.0072, -0.0295,  ...,  0.0115, -0.0092, -0.0246]),flickr_dog_1392272228_cf104086e6_2
tensor([-0.0272, -0.0257, -0.0286,  ...,  0.0024, -0.0171, -0.0225]),flickr_dog_1392272228_cf104086e6_3
tensor([ 0.0114, -0.0056, -0.0342,  ...,  0.0077, -0.0270, -0.0328]),flickr_dog_1392272228_cf104086e6_4
tensor([ 0.0003, -0.0292, -0.0348,  ..., -0.0133, -0.0152, -0.0250]),flickr_dog_1394368714_3bc7c19969_0
tensor([-0.0011, -0.0017, -0.0361,  ..., -0.0062, -0.0250, -0.0274]),flickr_dog_1394368714_3bc7c19969_2
tensor([ 0.0136,  0.0258, -0.0236,  ..., -0.0341, -0.0278, -0.0204]),flickr_dog_1394368714_3bc7c19969_4
tensor([ 0.0031, -0.0288, -0.0261,  ..., -0.0204, -0.0120, -0.0276]),flickr_dog_1425069308_488e5fcf9d_0
tensor([ 0.0096, -0.0051, -0.0310,  ...,  0.0178, -0.0191, -0.0008]),flickr_dog_1425069308_488e5fcf9d_1
tensor([-0.0255, -0.0236, -0.0217,  ...,  0.0281,  0.0115, -0.0229]),flickr_dog_1425069308_488e5fcf9d_2
tensor([-0.0137, -0.0267, -0.0329,  ..., -0.0357, -0.0019,  0.0197]),flickr_dog_1425069308_488e5fcf9d_3
tensor([-0.0111, -0.0216, -0.0350,  ...,  0.0264, -0.0255, -0.0204]),flickr_dog_1490213660_9ea45550cf_0
tensor([ 0.0289,  0.0153, -0.0337,  ..., -0.0342, -0.0314,  0.0026]),flickr_dog_1490213660_9ea45550cf_1
tensor([-0.0018, -0.0113, -0.0046,  ..., -0.0121,  0.0024, -0.0323]),flickr_dog_1490213660_9ea45550cf_3
tensor([-0.0010, -0.0287, -0.0342,  ..., -0.0122, -0.0284, -0.0317]),flickr_dog_1490213660_9ea45550cf_4
tensor([-0.0062, -0.0178, -0.0294,  ..., -0.0006, -0.0181, -0.0168]),flickr_dog_1517721825_10176d0683_0
tensor([ 0.0033, -0.0328, -0.0280,  ..., -0.0057, -0.0173, -0.0223]),flickr_dog_1523984678_edd68464da_0
tensor([-0.0062,  0.0131, -0.0252,  ...,  0.0243, -0.0154, -0.0222]),flickr_dog_1523984678_edd68464da_1
tensor([ 0.0047, -0.0055, -0.0291,  ...,  0.0211, -0.0144, -0.0236]),flickr_dog_1523984678_edd68464da_2
tensor([-0.0036,  0.0019, -0.0351,  ...,  0.0286, -0.0302, -0.0103]),flickr_dog_1523984678_edd68464da_3
tensor([ 0.0008, -0.0264, -0.0350,  ...,  0.0145, -0.0139, -0.0227]),flickr_dog_1523984678_edd68464da_4
tensor([-0.0259, -0.0270, -0.0021,  ..., -0.0003,  0.0231,  0.0022]),flickr_dog_1554713437_61b64527dd_0
tensor([-0.0132, -0.0265,  0.0016,  ...,  0.0040, -0.0230,  0.0016]),flickr_dog_1554713437_61b64527dd_1
tensor([-0.0145, -0.0303, -0.0260,  ..., -0.0116, -0.0121, -0.0334]),flickr_dog_1554713437_61b64527dd_2
tensor([ 0.0142, -0.0272, -0.0215,  ...,  0.0278, -0.0184, -0.0148]),flickr_dogs_1119015538_e8e796281e_2
tensor([-0.0039, -0.0086, -0.0109,  ...,  0.0032, -0.0044, -0.0262]),flickr_dogs_1287073593_f3d2a62455_0
tensor([ 0.0176,  0.0044, -0.0348,  ...,  0.0341,  0.0030,  0.0189]),flickr_dogs_1287073593_f3d2a62455_3
tensor([ 0.0064, -0.0286, -0.0259,  ...,  0.0245, -0.0091, -0.0114]),flickr_dogs_1425069308_488e5fcf9d_4
tensor([ 0.0073, -0.0240, -0.0247,  ..., -0.0175, -0.0076, -0.0337]),flickr_dogs_1517721825_10176d0683_1
tensor([-0.0220, -0.0243, -0.0329,  ...,  0.0261, -0.0239, -0.0314]),flickr_dogs_1517721825_10176d0683_2
tensor([ 0.0078, -0.0198, -0.0286,  ..., -0.0078, -0.0182, -0.0200]),flickr_dogs_1517721825_10176d0683_3
tensor([ 0.0102, -0.0287, -0.0179,  ..., -0.0275,  0.0013, -0.0300]),flickr_dogs_1517721825_10176d0683_4
tensor([ 0.0139, -0.0339, -0.0219,  ..., -0.0196, -0.0174, -0.0319]),flickr_dogs_1897025969_0c41688fa6_3
tensor([ 0.0285, -0.0091, -0.0128,  ..., -0.0239, -0.0122, -0.0150]),flickr_dogs_1897025969_0c41688fa6_4
tensor([-0.0027, -0.0319, -0.0125,  ...,  0.0021, -0.0044, -0.0208]),flickr_dogs_2120411340_104eb610b1_4
tensor([ 0.0011, -0.0322, -0.0272,  ..., -0.0064, -0.0183, -0.0219]),flickr_dogs_2148916767_644ea6a7fa_3
tensor([-0.0236,  0.0129, -0.0105,  ...,  0.0251, -0.0012, -0.0179]),flickr_dogs_2216695423_1362cb25f3_0
tensor([ 0.0072, -0.0303, -0.0125,  ..., -0.0197,  0.0029, -0.0303]),flickr_dogs_2216695423_1362cb25f3_2
tensor([-0.0029, -0.0252, -0.0300,  ..., -0.0136, -0.0263, -0.0293]),flickr_dogs_2216695423_1362cb25f3_3
tensor([ 0.0137, -0.0062, -0.0306,  ...,  0.0078, -0.0183, -0.0119]),flickr_dogs_2216695423_1362cb25f3_4
tensor([ 0.0100, -0.0244, -0.0151,  ..., -0.0086, -0.0137, -0.0277]),flickr_dogs_2239938351_43c73c887c_2
tensor([ 0.0182, -0.0123, -0.0237,  ..., -0.0262, -0.0053, -0.0256]),flickr_dogs_2239938351_43c73c887c_3
tensor([ 0.0152, -0.0184, -0.0127,  ..., -0.0298, -0.0275, -0.0338]),flickr_dogs_2239938351_43c73c887c_4
tensor([ 0.0170,  0.0034, -0.0081,  ..., -0.0387, -0.0171, -0.0074]),flickr_dogs_2308271254_27fb466eb4_2
tensor([-0.0002, -0.0247, -0.0213,  ...,  0.0002, -0.0126, -0.0122]),flickr_dogs_2308271254_27fb466eb4_3
tensor([ 0.0089, -0.0305, -0.0221,  ..., -0.0056, -0.0118, -0.0302]),flickr_dogs_2308271254_27fb466eb4_4
tensor([ 0.0156, -0.0055, -0.0215,  ..., -0.0187, -0.0236, -0.0303]),flickr_dogs_2310126952_7dc86d88f6_1
tensor([ 0.0120, -0.0323, -0.0218,  ...,  0.0042, -0.0101, -0.0246]),flickr_dogs_2310126952_7dc86d88f6_4
tensor([-0.0183, -0.0057, -0.0185,  ..., -0.0370,  0.0146, -0.0313]),flickr_dogs_2340206885_58754a799a_0
tensor([ 0.0198, -0.0224, -0.0005,  ..., -0.0353,  0.0082, -0.0348]),flickr_dogs_2340206885_58754a799a_1
tensor([ 0.0239, -0.0298, -0.0109,  ...,  0.0134, -0.0174, -0.0315]),flickr_dogs_2340206885_58754a799a_2
tensor([-0.0121, -0.0026, -0.0161,  ..., -0.0301, -0.0085, -0.0236]),flickr_dogs_2340206885_58754a799a_3
tensor([-0.0107, -0.0151, -0.0287,  ..., -0.0144, -0.0159, -0.0349]),flickr_dogs_2340206885_58754a799a_4
tensor([-0.0004, -0.0217, -0.0018,  ..., -0.0075,  0.0076,  0.0042]),flickr_dogs_2358561039_e215a8d6cd_2
tensor([-0.0020, -0.0188, -0.0349,  ...,  0.0255, -0.0201, -0.0139]),flickr_dogs_2358561039_e215a8d6cd_4
tensor([ 0.0020, -0.0262, -0.0301,  ...,  0.0261, -0.0050, -0.0244]),flickr_dogs_2398605966_1d0c9e6a20_1
tensor([ 0.0134, -0.0124, -0.0187,  ...,  0.0049, -0.0247, -0.0268]),flickr_dogs_2398605966_1d0c9e6a20_2
tensor([-0.0102, -0.0325, -0.0092,  ..., -0.0212, -0.0038, -0.0367]),flickr_dogs_2398605966_1d0c9e6a20_3
tensor([ 0.0194, -0.0314, -0.0135,  ...,  0.0077, -0.0073, -0.0305]),flickr_dogs_2398605966_1d0c9e6a20_4
tensor([ 0.0136, -0.0124, -0.0101,  ...,  0.0002, -0.0160, -0.0080]),flickr_dogs_2410320522_d967f0b75c_2
tensor([-0.0053, -0.0059, -0.0117,  ..., -0.0136, -0.0078, -0.0383]),flickr_dogs_2410320522_d967f0b75c_3
tensor([ 0.0101, -0.0207, -0.0296,  ...,  0.0177, -0.0181, -0.0284]),flickr_dogs_2410320522_d967f0b75c_4
tensor([ 0.0023, -0.0035, -0.0041,  ..., -0.0053,  0.0014, -0.0222]),flickr_dogs_2414397449_2ac3b78e0d_2
tensor([ 0.0184, -0.0295, -0.0242,  ...,  0.0058,  0.0013, -0.0286]),flickr_dogs_2414397449_2ac3b78e0d_3
tensor([-0.0004, -0.0187, -0.0269,  ...,  0.0097, -0.0345, -0.0200]),flickr_dogs_2419221084_01a14176b4_1
tensor([ 0.0238, -0.0137, -0.0135,  ...,  0.0122, -0.0184, -0.0266]),flickr_dogs_2419221084_01a14176b4_2
tensor([ 0.0099, -0.0252, -0.0192,  ...,  0.0111, -0.0118, -0.0221]),flickr_dogs_2419221084_01a14176b4_3
tensor([ 0.0169, -0.0308, -0.0222,  ...,  0.0014, -0.0046, -0.0189]),flickr_dogs_2419221084_01a14176b4_4
tensor([-0.0072, -0.0174, -0.0200,  ..., -0.0166, -0.0077, -0.0334]),flickr_dogs_244571201_0339d8e8d1_0
tensor([ 0.0258, -0.0206, -0.0272,  ...,  0.0250, -0.0105,  0.0137]),flickr_dogs_244571201_0339d8e8d1_2
tensor([ 0.0047,  0.0084, -0.0177,  ...,  0.0106, -0.0032, -0.0266]),flickr_dogs_244571201_0339d8e8d1_3
tensor([ 0.0119, -0.0026, -0.0340,  ..., -0.0260, -0.0072, -0.0029]),flickr_dress_1237985362_dbafc59280_3
"tensor([ 2.8385e-03,  1.0749e-02, -2.1407e-02,  ..., -2.3586e-02,
        -5.9086e-05, -6.5101e-04]),flickr_dress_1356796100_b265479721_0"
tensor([ 0.0231, -0.0428,  0.0168,  ..., -0.0337,  0.0030, -0.0049]),flickr_dress_191003285_edd8d0cf58_4
tensor([ 0.0220, -0.0124,  0.0012,  ..., -0.0340,  0.0002,  0.0032]),flickr_dress_224369028_b1ac40d1fa_3
tensor([ 0.0200,  0.0047,  0.0145,  ...,  0.0197, -0.0043,  0.0065]),flickr_dress_224369028_b1ac40d1fa_4
tensor([ 0.0458, -0.0201,  0.0052,  ..., -0.0186, -0.0063, -0.0047]),flickr_dress_2396691909_6b8c2f7c44_0
tensor([ 0.0213, -0.0330, -0.0132,  ..., -0.0376,  0.0009, -0.0145]),flickr_dress_2396691909_6b8c2f7c44_0_1
tensor([ 0.0312,  0.0169, -0.0307,  ..., -0.0380, -0.0212,  0.0142]),flickr_dress_2396691909_6b8c2f7c44_1
tensor([ 0.0248,  0.0165, -0.0255,  ..., -0.0383, -0.0343,  0.0168]),flickr_dress_2396691909_6b8c2f7c44_1_1
tensor([ 0.0416,  0.0196, -0.0237,  ..., -0.0296, -0.0075,  0.0012]),flickr_dress_260520547_944f9f4c91_4
tensor([ 0.0097, -0.0027,  0.0138,  ..., -0.0130, -0.0030,  0.0069]),flickr_dress_260828892_7925d27865_3
tensor([ 0.0407,  0.0203, -0.0364,  ..., -0.0311, -0.0138,  0.0017]),flickr_dress_2652522323_9218afd8c2_4
tensor([ 0.0020, -0.0124, -0.0177,  ..., -0.0143, -0.0015,  0.0040]),flickr_dress_2991994415_504d1c0a03_0
tensor([ 0.0095, -0.0189, -0.0140,  ...,  0.0023, -0.0031, -0.0001]),flickr_dress_2991994415_504d1c0a03_0_1
tensor([ 0.0530,  0.0007, -0.0291,  ..., -0.0435,  0.0102, -0.0074]),flickr_dress_2991994415_504d1c0a03_2
tensor([ 0.0230,  0.0069, -0.0242,  ..., -0.0355, -0.0036, -0.0046]),flickr_dress_3121521593_18f0ec14f7_3
tensor([-0.0082,  0.0083, -0.0184,  ..., -0.0371, -0.0115, -0.0100]),flickr_dress_3145967309_b33abe4d84_2
tensor([ 0.0049,  0.0059, -0.0232,  ..., -0.0390, -0.0035, -0.0143]),flickr_dress_3145967309_b33abe4d84_4
tensor([-0.0005, -0.0103,  0.0007,  ..., -0.0321,  0.0027,  0.0045]),flickr_dress_3246991821_750a3097e2_0
tensor([ 0.0306,  0.0244, -0.0271,  ..., -0.0360, -0.0047,  0.0006]),flickr_dress_3246991821_750a3097e2_1
tensor([ 0.0160,  0.0186,  0.0209,  ..., -0.0281, -0.0012, -0.0026]),flickr_dress_3246991821_750a3097e2_4
tensor([ 0.0287,  0.0262,  0.0020,  ..., -0.0341, -0.0259, -0.0092]),flickr_dress_3424424006_98f9d1921c_3
tensor([ 0.0175, -0.0016,  0.0072,  ..., -0.0387,  0.0118, -0.0045]),flickr_dress_3538213870_9856a76b2a_1
tensor([ 0.0225,  0.0038,  0.0202,  ..., -0.0359, -0.0002, -0.0039]),flickr_dress_3538213870_9856a76b2a_3
tensor([ 0.0132,  0.0206, -0.0346,  ..., -0.0331, -0.0013,  0.0046]),flickr_dress_3538213870_9856a76b2a_4
tensor([ 0.0564,  0.0146, -0.0163,  ..., -0.0277,  0.0038,  0.0003]),flickr_dress_3569406219_f37ebf7b92_4
"tensor([-2.4159e-03,  6.2624e-05, -3.6676e-02,  ..., -3.6500e-02,
        -1.5865e-02, -6.5185e-03]),flickr_dress_3589367895_5d3729e3ea_2"
tensor([ 0.0255,  0.0197,  0.0116,  ..., -0.0182, -0.0001,  0.0052]),flickr_dress_3655964639_21e76383d0_1
tensor([-0.0144,  0.0164, -0.0146,  ..., -0.0392, -0.0015, -0.0026]),flickr_dress_3655964639_21e76383d0_3
tensor([-0.0197,  0.0297, -0.0070,  ..., -0.0137, -0.0176, -0.0015]),flickr_dress_3655964639_21e76383d0_4
tensor([ 0.0352,  0.0013, -0.0190,  ..., -0.0378,  0.0035,  0.0012]),flickr_dress_3688858505_e8afd1475d_0
tensor([ 0.0155,  0.0196, -0.0222,  ..., -0.0248, -0.0145,  0.0003]),flickr_dress_3688858505_e8afd1475d_1
tensor([ 0.0190,  0.0070, -0.0359,  ..., -0.0346, -0.0149,  0.0028]),flickr_dress_3688858505_e8afd1475d_2
tensor([ 0.0457,  0.0159, -0.0329,  ..., -0.0330, -0.0122,  0.0023]),flickr_dress_3688858505_e8afd1475d_3
tensor([ 0.0363,  0.0218, -0.0214,  ..., -0.0203, -0.0116,  0.0019]),flickr_dress_3688858505_e8afd1475d_4
tensor([ 0.0178,  0.0441,  0.0073,  ..., -0.0353, -0.0012,  0.0002]),flickr_dress_3727752439_907795603b_1
tensor([-0.0281, -0.0100,  0.0245,  ..., -0.0361, -0.0046, -0.0074]),flickr_dress_540721368_12ac732c6c_1
tensor([ 0.0257,  0.0115, -0.0368,  ..., -0.0227, -0.0003,  0.0099]),flickr_dress_540721368_12ac732c6c_2
tensor([ 0.0362, -0.0284, -0.0294,  ..., -0.0308, -0.0061, -0.0007]),flickr_dress_751109943_2a7f8e117f_3
tensor([ 0.0172,  0.0105, -0.0054,  ..., -0.0368, -0.0003, -0.0027]),flickr_dress_758921886_55a351dd67_0
tensor([ 0.0508, -0.0475, -0.0213,  ..., -0.0042,  0.0021,  0.0164]),flickr_dress_766099402_cdda6964f0_0
tensor([-0.0187,  0.0488, -0.0018,  ..., -0.0095, -0.0133,  0.0118]),flickr_dress_766099402_cdda6964f0_1
tensor([-0.0151,  0.0264, -0.0036,  ..., -0.0280, -0.0132,  0.0020]),flickr_dress_766099402_cdda6964f0_3
tensor([ 0.0433,  0.0280,  0.0043,  ...,  0.0002, -0.0031,  0.0005]),flickr_face_1167669558_87a8a467d6_1
tensor([ 0.0369,  0.0341,  0.0197,  ..., -0.0095, -0.0135, -0.0044]),flickr_face_1167669558_87a8a467d6_2
tensor([-0.0138, -0.0039, -0.0003,  ..., -0.0266, -0.0231, -0.0266]),flickr_face_1220401002_3f44b1f3f7_2
tensor([ 0.0287,  0.0353,  0.0379,  ..., -0.0051, -0.0282,  0.0092]),flickr_face_1356796100_b265479721_4
tensor([ 0.0648, -0.0106,  0.0015,  ..., -0.0144, -0.0092,  0.0054]),flickr_face_1389264266_8170bc1c54_1
tensor([ 0.0093, -0.0238,  0.0387,  ...,  0.0030,  0.0003,  0.0174]),flickr_face_1389264266_8170bc1c54_1_1
tensor([ 0.0518, -0.0097, -0.0013,  ..., -0.0114, -0.0273,  0.0174]),flickr_face_1402640441_81978e32a9_2
tensor([ 0.0347, -0.0147,  0.0144,  ..., -0.0353, -0.0170, -0.0109]),flickr_face_189721896_1ffe76d89e_4
tensor([-0.0016,  0.0249,  0.0032,  ...,  0.0217, -0.0003,  0.0199]),flickr_face_2041867793_552819a40b_0
tensor([ 0.0597,  0.0489,  0.0009,  ..., -0.0297, -0.0037,  0.0141]),flickr_face_2128119486_4407061c40_0
tensor([ 0.0089,  0.0454, -0.0014,  ...,  0.0130, -0.0013,  0.0234]),flickr_face_2170222061_e8bce4a32d_2
tensor([ 0.0148, -0.0307,  0.0028,  ..., -0.0201, -0.0043,  0.0178]),flickr_face_2204550058_2707d92338_1
tensor([ 0.0117,  0.0025, -0.0050,  ...,  0.0039, -0.0185,  0.0358]),flickr_face_2208310655_a3d83080c5_2
tensor([ 0.0554, -0.0452,  0.0184,  ..., -0.0010, -0.0009,  0.0034]),flickr_face_2340206885_58754a799a_1
tensor([ 0.0567, -0.0162,  0.0317,  ..., -0.0021, -0.0003,  0.0088]),flickr_face_2340206885_58754a799a_1_1
tensor([ 0.0373,  0.0283,  0.0360,  ..., -0.0418, -0.0261, -0.0055]),flickr_face_2577972703_a22c5f2a87_0
tensor([ 0.0524, -0.0193,  0.0043,  ..., -0.0032,  0.0011,  0.0084]),flickr_face_2577972703_a22c5f2a87_2
tensor([ 0.0347,  0.0359,  0.0194,  ..., -0.0269, -0.0188,  0.0266]),flickr_face_2577972703_a22c5f2a87_3
tensor([ 0.0572, -0.0203,  0.0019,  ..., -0.0037, -0.0055,  0.0137]),flickr_face_2706766641_a9df81969d_2
tensor([ 0.0388,  0.0342,  0.0006,  ..., -0.0193, -0.0017,  0.0095]),flickr_face_2985679744_75a7102aab_1
tensor([ 0.0483, -0.0293, -0.0034,  ..., -0.0314, -0.0244,  0.0055]),flickr_face_3070011270_390e597783_1
