Tested,Results,Files
flickr_camera_2985679744_75a7102aab_3_camera,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['309687244_4bdf3b591f.jpg', '197107117_4b438b1872.jpg', '2553550034_5901aa9d6c.jpg', '57422853_b5f6366081.jpg', '2208067635_39a03834ca.jpg', '3119875880_22f9129a1c.jpg', '3502343542_f9b46688e5.jpg', '189721896_1ffe76d89e.jpg', '279728508_6bd7281f3c.jpg', '3287549827_04dec6fb6e.jpg']"
flickr_camera_3047264346_e24601bfbf_4_camera,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['2759860913_f75b39d783.jpg', '2096771662_984441d20d.jpg', '2049051050_20359a434a.jpg', '150387174_24825cf871.jpg', '1765164972_92dac06fa9.jpg', '57422853_b5f6366081.jpg', '3119875880_22f9129a1c.jpg', '2994179598_a45c2732b5.jpg', '3016606751_0e8be20abd.jpg', '2588927489_f4da2f11ec.jpg']"
flickr_camera_3070011270_390e597783_0_camera,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","['2105756457_a100d8434e.jpg', '2265096094_8cc34d669c.jpg', '1056338697_4f7d7ce270.jpg', '1679617928_a73c1769be.jpg', '2554081584_233bdf289a.jpg', '2914206497_5e36ac6324.jpg', '2518508760_68d8df7365.jpg', '3192069971_83c5a90b4c.jpg', '3201427741_3033f5b625.jpg', '2696866120_254a0345bc.jpg']"
flickr_camera_3070011270_390e597783_4_camera,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['189721896_1ffe76d89e.jpg', '3502343542_f9b46688e5.jpg', '2553550034_5901aa9d6c.jpg', '3119875880_22f9129a1c.jpg', '2049051050_20359a434a.jpg', '1472230829_803818a383.jpg', '3238951136_2a99f1a1a8.jpg', '2208067635_39a03834ca.jpg', '197107117_4b438b1872.jpg', '3516825206_5750824874.jpg']"
flickr_camera_307327914_f98f576adb_4_camera,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]","['3589367895_5d3729e3ea.jpg', '2518508760_68d8df7365.jpg', '2588927489_f4da2f11ec.jpg', '2096771662_984441d20d.jpg', '2192131110_8a40e7c028.jpg', '2208067635_39a03834ca.jpg', '302983277_69a4e732e4.jpg', '1096395242_fc69f0ae5a.jpg', '2265096094_8cc34d669c.jpg', '2928152792_b16c73434a.jpg']"
flickr_camera_3079787482_0757e9d167_2_camera,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['2265096094_8cc34d669c.jpg', '3737539561_d1dc161040.jpg', '2208067635_39a03834ca.jpg', '2274992140_bb9e868bb8.jpg', '1386964743_9e80d96b05.jpg', '2228022180_9597b2a458.jpg', '2239938351_43c73c887c.jpg', '2194286203_5dc620006a.jpg', '2577972703_a22c5f2a87.jpg', '2162564553_96de62c7e6.jpg']"
flickr_camera_3114944484_28b5bb9842_1_camera,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['3538213870_9856a76b2a.jpg', '1415591512_a84644750c.jpg', '3627011534_485f667b10.jpg', '2991994415_504d1c0a03.jpg', '2577972703_a22c5f2a87.jpg', '1765164972_92dac06fa9.jpg', '2689001252_e0016c89f0.jpg', '3116769029_f5a76f04ba.jpg', '1386964743_9e80d96b05.jpg', '1446053356_a924b4893f.jpg']"
flickr_camera_3114944484_28b5bb9842_2_camera,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '3121521593_18f0ec14f7.jpg', '1765164972_92dac06fa9.jpg', '2943023421_e297f05e11.jpg', '2346401538_f5e8da66fc.jpg', '1472230829_803818a383.jpg', '3047264346_e24601bfbf.jpg', '2991994415_504d1c0a03.jpg', '2928152792_b16c73434a.jpg', '3080056515_3013830309.jpg']"
flickr_camera_3116769029_f5a76f04ba_0_camera,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['2588927489_f4da2f11ec.jpg', '2049051050_20359a434a.jpg', '2759860913_f75b39d783.jpg', '3238951136_2a99f1a1a8.jpg', '2346401538_f5e8da66fc.jpg', '2096771662_984441d20d.jpg', '2307118114_c258e3a47e.jpg', '2484190118_e89363c465.jpg', '172097782_f0844ec317.jpg', '3119875880_22f9129a1c.jpg']"
flickr_camera_3121521593_18f0ec14f7_2_camera,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['2588927489_f4da2f11ec.jpg', '2096771662_984441d20d.jpg', '1056338697_4f7d7ce270.jpg', '2994179598_a45c2732b5.jpg', '3238951136_2a99f1a1a8.jpg', '2682382530_f9f8fd1e89.jpg', '2774430374_fee1d793e7.jpg', '2759860913_f75b39d783.jpg', '1415591512_a84644750c.jpg', '2346401538_f5e8da66fc.jpg']"
flickr_camera_3167365436_c379bda282_0_camera,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","['2265096094_8cc34d669c.jpg', '2518508760_68d8df7365.jpg', '2577972703_a22c5f2a87.jpg', '1084040636_97d9633581.jpg', '2924259848_effb4dcb82.jpg', '2554081584_233bdf289a.jpg', '2696866120_254a0345bc.jpg', '1096395242_fc69f0ae5a.jpg', '2479162876_a5ce3306af.jpg', '2966552760_e65b22cd26.jpg']"
flickr_car_114051287_dd85625a04_0_car,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '3003691049_f4363c2d5c.jpg', '1490670858_e122df2560.jpg', '3208074567_ac44aeb3f3.jpg', '2378149488_648e5deeac.jpg']"
flickr_car_114051287_dd85625a04_1_car,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '132489044_3be606baf7.jpg', '2160266952_a2ab39191b.jpg', '2884301336_dc8e974431.jpg', '1679617928_a73c1769be.jpg']"
flickr_car_114051287_dd85625a04_3_car,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '2884301336_dc8e974431.jpg', '114051287_dd85625a04.jpg', '1998457059_c9ac9a1e1a.jpg', '3208074567_ac44aeb3f3.jpg', '1679617928_a73c1769be.jpg', '2447284966_d6bbdb4b6e.jpg']"
flickr_car_1386964743_9e80d96b05_4_car,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","['2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '2914206497_5e36ac6324.jpg', '3578841731_f775cab089.jpg', '2610447973_89227ff978.jpg', '114051287_dd85625a04.jpg', '3217266166_4e0091860b.jpg', '1679617928_a73c1769be.jpg', '57422853_b5f6366081.jpg', '1490670858_e122df2560.jpg']"
flickr_car_1415591512_a84644750c_1_car,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['180506881_de0f59770f.jpg', '2610447973_89227ff978.jpg', '2306674172_dc07c7f847.jpg', '2813992915_f732cf8539.jpg', '2796801478_8ebd7e550b.jpg', '3348385580_10b53391f9.jpg', '3287549827_04dec6fb6e.jpg', '3217266166_4e0091860b.jpg', '1348304997_afe60a61df.jpg', '224369028_b1ac40d1fa.jpg']"
flickr_car_1415591512_a84644750c_2_car,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '1679617928_a73c1769be.jpg', '2559503010_84f20b3bc9.jpg', '1490670858_e122df2560.jpg', '2905942129_2b4bf59bc0.jpg', '3217266166_4e0091860b.jpg']"
flickr_car_1415591512_a84644750c_3_car,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '132489044_3be606baf7.jpg', '1490670858_e122df2560.jpg', '2559503010_84f20b3bc9.jpg', '3217266166_4e0091860b.jpg', '2160266952_a2ab39191b.jpg']"
flickr_car_1415591512_a84644750c_4_car,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '3578841731_f775cab089.jpg', '2533424347_cf2f84872b.jpg', '114051287_dd85625a04.jpg', '1679617928_a73c1769be.jpg', '3217266166_4e0091860b.jpg', '1490670858_e122df2560.jpg', '2610447973_89227ff978.jpg', '2884301336_dc8e974431.jpg']"
flickr_car_1432179046_8e3d75cf81_2_car,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '2533424347_cf2f84872b.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '1679617928_a73c1769be.jpg', '1490670858_e122df2560.jpg', '3217266166_4e0091860b.jpg', '2378149488_648e5deeac.jpg']"
flickr_car_1679617928_a73c1769be_4_car,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]","['2914206497_5e36ac6324.jpg', '2160266952_a2ab39191b.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '1490670858_e122df2560.jpg', '2608289957_044849f73e.jpg', '2041867793_552819a40b.jpg', '1472230829_803818a383.jpg', '2884301336_dc8e974431.jpg', '2544426580_317b1f1f73.jpg']"
flickr_car_2083434441_a93bc6306b_4_car,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '1490670858_e122df2560.jpg', '1679617928_a73c1769be.jpg', '3217266166_4e0091860b.jpg', '132489044_3be606baf7.jpg']"
flickr_car_2265096094_8cc34d669c_1_car,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '1682079482_9a72fa57fa.jpg', '1356796100_b265479721.jpg', '114051287_dd85625a04.jpg', '2577972703_a22c5f2a87.jpg', '2905942129_2b4bf59bc0.jpg', '3767841911_6678052eb6.jpg', '2943023421_e297f05e11.jpg', '1561658940_a947f2446a.jpg', '540721368_12ac732c6c.jpg']"
flickr_car_2421446839_fe7d46c177_0_car_1,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '3217266166_4e0091860b.jpg', '2610447973_89227ff978.jpg', '2559503010_84f20b3bc9.jpg', '3003691049_f4363c2d5c.jpg', '114051287_dd85625a04.jpg', '2160266952_a2ab39191b.jpg']"
flickr_car_2421446839_fe7d46c177_0_car_2,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '1356796100_b265479721.jpg', '1998457059_c9ac9a1e1a.jpg', '3429956016_3c7e3096c2.jpg', '114051287_dd85625a04.jpg', '1490670858_e122df2560.jpg', '2160266952_a2ab39191b.jpg']"
flickr_car_2421446839_fe7d46c177_1_car,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '2610447973_89227ff978.jpg', '114051287_dd85625a04.jpg', '3217266166_4e0091860b.jpg', '224369028_b1ac40d1fa.jpg', '1679617928_a73c1769be.jpg', '170100272_d820db2199.jpg']"
flickr_car_2421446839_fe7d46c177_3_car,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '1490670858_e122df2560.jpg', '132489044_3be606baf7.jpg', '1679617928_a73c1769be.jpg', '2610447973_89227ff978.jpg']"
flickr_car_2421446839_fe7d46c177_4_car,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['3497224764_6e17544e0d.jpg', '2160266952_a2ab39191b.jpg', '339658315_fbb178c252.jpg', '2559503010_84f20b3bc9.jpg', '3569406219_f37ebf7b92.jpg', '132489044_3be606baf7.jpg', '2196107384_361d73a170.jpg', '2497420371_74788d7ba1.jpg', '1258913059_07c613f7ff.jpg', '3433982387_3fa993cf5a.jpg']"
flickr_car_2533424347_cf2f84872b_0_car,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '2061144717_5b3a1864f0.jpg', '224369028_b1ac40d1fa.jpg', '2610447973_89227ff978.jpg', '3217266166_4e0091860b.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg']"
flickr_car_2533424347_cf2f84872b_1_car,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '170100272_d820db2199.jpg', '2610447973_89227ff978.jpg', '3217266166_4e0091860b.jpg', '2905942129_2b4bf59bc0.jpg']"
flickr_car_2533424347_cf2f84872b_2_car,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2610447973_89227ff978.jpg', '2559503010_84f20b3bc9.jpg', '3217266166_4e0091860b.jpg', '1356796100_b265479721.jpg', '170100272_d820db2199.jpg']"
flickr_car_2533424347_cf2f84872b_3_car,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '2160266952_a2ab39191b.jpg', '3578841731_f775cab089.jpg', '2061144717_5b3a1864f0.jpg', '224369028_b1ac40d1fa.jpg', '2559503010_84f20b3bc9.jpg', '3232470286_903a61ea16.jpg', '3003691049_f4363c2d5c.jpg']"
flickr_car_2533424347_cf2f84872b_4_car,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2610447973_89227ff978.jpg', '2559503010_84f20b3bc9.jpg', '3217266166_4e0091860b.jpg', '2905942129_2b4bf59bc0.jpg', '1679617928_a73c1769be.jpg']"
flickr_car_2544426580_317b1f1f73_0_car,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '114051287_dd85625a04.jpg', '3578841731_f775cab089.jpg', '132489044_3be606baf7.jpg', '3208074567_ac44aeb3f3.jpg', '2160266952_a2ab39191b.jpg', '1490670858_e122df2560.jpg', '1461667284_041c8a2475.jpg']"
flickr_car_2544426580_317b1f1f73_3_car,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2160266952_a2ab39191b.jpg', '2533424347_cf2f84872b.jpg', '2866254827_9a8f592017.jpg', '2544426580_317b1f1f73.jpg', '2943023421_e297f05e11.jpg', '2608289957_044849f73e.jpg', '2884301336_dc8e974431.jpg', '2577972703_a22c5f2a87.jpg', '2445283938_ff477c7952.jpg']"
flickr_car_2559503010_84f20b3bc9_2_car,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '114051287_dd85625a04.jpg', '3578841731_f775cab089.jpg', '1490670858_e122df2560.jpg', '132489044_3be606baf7.jpg', '2905942129_2b4bf59bc0.jpg', '1679617928_a73c1769be.jpg', '1998457059_c9ac9a1e1a.jpg']"
flickr_car_2608289957_044849f73e_3_car,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '2160266952_a2ab39191b.jpg', '3208074567_ac44aeb3f3.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2905942129_2b4bf59bc0.jpg', '2884301336_dc8e974431.jpg', '224369028_b1ac40d1fa.jpg']"
flickr_car_2914206497_5e36ac6324_1_car,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '2160266952_a2ab39191b.jpg', '1490670858_e122df2560.jpg', '1764955991_5e53a28c87.jpg', '2905942129_2b4bf59bc0.jpg']"
flickr_car_2914206497_5e36ac6324_2_car,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '1056338697_4f7d7ce270.jpg', '2682382530_f9f8fd1e89.jpg', '114051287_dd85625a04.jpg', '2396691909_6b8c2f7c44.jpg', '3217266166_4e0091860b.jpg', '1167669558_87a8a467d6.jpg']"
flickr_car_2914206497_5e36ac6324_3_car,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0]","['2544426580_317b1f1f73.jpg', '2160266952_a2ab39191b.jpg', '2914206497_5e36ac6324.jpg', '2608289957_044849f73e.jpg', '2533424347_cf2f84872b.jpg', '2120383553_5825333a3f.jpg', '3456362961_d8f7e347a8.jpg', '2274992140_bb9e868bb8.jpg', '2943023421_e297f05e11.jpg', '2021613437_d99731f986.jpg']"
flickr_car_2914206497_5e36ac6324_4_car,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '2160266952_a2ab39191b.jpg', '1490670858_e122df2560.jpg', '3003691049_f4363c2d5c.jpg', '132489044_3be606baf7.jpg']"
flickr_car_2943023421_e297f05e11_1_car,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '300550441_f44ec3701a.jpg', '2914206497_5e36ac6324.jpg', '302983277_69a4e732e4.jpg', '57422853_b5f6366081.jpg', '2435685480_a79d42e564.jpg', '1714316707_8bbaa2a2ba.jpg', '3213992947_3f3f967a9f.jpg']"
flickr_car_2943023421_e297f05e11_2_car,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '1490670858_e122df2560.jpg', '2559503010_84f20b3bc9.jpg', '1679617928_a73c1769be.jpg', '3217266166_4e0091860b.jpg', '2610447973_89227ff978.jpg']"
flickr_car_2943023421_e297f05e11_3_car,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '2160266952_a2ab39191b.jpg', '1679617928_a73c1769be.jpg', '3003691049_f4363c2d5c.jpg', '1490670858_e122df2560.jpg']"
flickr_car_2943023421_e297f05e11_4_car,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '2378149488_648e5deeac.jpg', '1490670858_e122df2560.jpg', '1679617928_a73c1769be.jpg', '2905942129_2b4bf59bc0.jpg']"
flickr_car_3003691049_f4363c2d5c_1_car,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '1490670858_e122df2560.jpg', '3578841731_f775cab089.jpg', '132489044_3be606baf7.jpg', '3217266166_4e0091860b.jpg', '2610447973_89227ff978.jpg', '2905942129_2b4bf59bc0.jpg', '1356796100_b265479721.jpg']"
flickr_car_3003691049_f4363c2d5c_2_car,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['2914206497_5e36ac6324.jpg', '2160266952_a2ab39191b.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '2559503010_84f20b3bc9.jpg', '2544426580_317b1f1f73.jpg', '2608289957_044849f73e.jpg', '3578841731_f775cab089.jpg', '1490670858_e122df2560.jpg', '3003691049_f4363c2d5c.jpg']"
flickr_car_3003691049_f4363c2d5c_3_car,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2610447973_89227ff978.jpg', '3217266166_4e0091860b.jpg', '2160266952_a2ab39191b.jpg', '3208074567_ac44aeb3f3.jpg', '224369028_b1ac40d1fa.jpg']"
flickr_car_300577375_26cc2773a1_0_car,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '2559503010_84f20b3bc9.jpg', '1490670858_e122df2560.jpg', '1679617928_a73c1769be.jpg', '2610447973_89227ff978.jpg', '3003691049_f4363c2d5c.jpg']"
flickr_car_300577375_26cc2773a1_2_car,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '2160266952_a2ab39191b.jpg', '3208074567_ac44aeb3f3.jpg', '2608289957_044849f73e.jpg', '2544426580_317b1f1f73.jpg', '2905942129_2b4bf59bc0.jpg', '1490670858_e122df2560.jpg']"
flickr_car_3295680663_af21ea648b_3_car,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2518508760_68d8df7365.jpg', '3348385580_10b53391f9.jpg', '2307118114_c258e3a47e.jpg', '172097782_f0844ec317.jpg', '2994179598_a45c2732b5.jpg', '2192131110_8a40e7c028.jpg', '2473689180_e9d8fd656a.jpg', '3258874419_23fec1bdc1.jpg', '2473791980_805c819bd4.jpg']"
flickr_car_3411393875_a9ff73c67a_0_car,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2160266952_a2ab39191b.jpg', '132489044_3be606baf7.jpg', '3208074567_ac44aeb3f3.jpg', '3578841731_f775cab089.jpg', '2559503010_84f20b3bc9.jpg', '3720366614_dfa8fe1088.jpg', '114051287_dd85625a04.jpg']"
flickr_car_3416091866_a96003d652_3_car,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '114051287_dd85625a04.jpg', '3578841731_f775cab089.jpg', '1490670858_e122df2560.jpg', '224369028_b1ac40d1fa.jpg', '3003691049_f4363c2d5c.jpg', '2610447973_89227ff978.jpg', '3208074567_ac44aeb3f3.jpg']"
flickr_car_3530843182_35af2c821c_0_car,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","['2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '2943023421_e297f05e11.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '1356796100_b265479721.jpg', '1998457059_c9ac9a1e1a.jpg', '3767841911_6678052eb6.jpg', '3208074567_ac44aeb3f3.jpg', '2559503010_84f20b3bc9.jpg']"
flickr_car_3530843182_35af2c821c_1_car,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '2610447973_89227ff978.jpg', '2559503010_84f20b3bc9.jpg', '114051287_dd85625a04.jpg', '2884301336_dc8e974431.jpg', '132489044_3be606baf7.jpg', '3217266166_4e0091860b.jpg']"
flickr_car_3530843182_35af2c821c_2_car,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '3217266166_4e0091860b.jpg', '2610447973_89227ff978.jpg', '1679617928_a73c1769be.jpg', '2884301336_dc8e974431.jpg', '1356796100_b265479721.jpg', '114051287_dd85625a04.jpg']"
flickr_car_3530843182_35af2c821c_3_car,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '114051287_dd85625a04.jpg', '3217266166_4e0091860b.jpg', '2610447973_89227ff978.jpg', '2559503010_84f20b3bc9.jpg', '224369028_b1ac40d1fa.jpg', '1679617928_a73c1769be.jpg']"
flickr_child_1096395242_fc69f0ae5a_3_child,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","['1427391496_ea512cbe7f.jpg', '2501595799_6316001e89.jpg', '2479652566_8f9fac8af5.jpg', '2521770311_3086ca90de.jpg', '2197275664_fabcf3424b.jpg', '3456362961_d8f7e347a8.jpg', '2484190118_e89363c465.jpg', '132489044_3be606baf7.jpg', '3051384385_c5c850c1f8.jpg', '2215136723_960edfea49.jpg']"
flickr_child_1131932671_c8d17751b3_3_child,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]","['2577972703_a22c5f2a87.jpg', '1237985362_dbafc59280.jpg', '2120383553_5825333a3f.jpg', '3079787482_0757e9d167.jpg', '2274992140_bb9e868bb8.jpg', '2194286203_5dc620006a.jpg', '2646116932_232573f030.jpg', '3737539561_d1dc161040.jpg', '2128119486_4407061c40.jpg', '2475162978_2c51048dca.jpg']"
flickr_child_114051287_dd85625a04_3_child,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]","['2120383553_5825333a3f.jpg', '2274992140_bb9e868bb8.jpg', '2577972703_a22c5f2a87.jpg', '3079787482_0757e9d167.jpg', '1682079482_9a72fa57fa.jpg', '1237985362_dbafc59280.jpg', '2646116932_232573f030.jpg', '3737539561_d1dc161040.jpg', '3116769029_f5a76f04ba.jpg', '2128119486_4407061c40.jpg']"
