Tested,Results,Files
dogs_2308271254_27fb466eb4_2,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]","['2310126952_7dc86d88f6.jpg', '2543589122_ec3e55f434.jpg', '1425069308_488e5fcf9d.jpg', '3258874419_23fec1bdc1.jpg', '1287073593_f3d2a62455.jpg', '3334537556_a2cf4e9b9a.jpg', '2410320522_d967f0b75c.jpg', '1394368714_3bc7c19969.jpg', '115684808_cb01227802.jpg', '2086513494_dbbcb583e7.jpg']"
dogs_2308271254_27fb466eb4_3,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2410320522_d967f0b75c.jpg', '1394368714_3bc7c19969.jpg', '1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '3334537556_a2cf4e9b9a.jpg', '2310126952_7dc86d88f6.jpg', '2892995070_39f3c9a56e.jpg', '2573625591_70291c894a.jpg']"
dogs_2308271254_27fb466eb4_4,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]","['1897025969_0c41688fa6.jpg', '2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '1425069308_488e5fcf9d.jpg', '246055693_ccb69ac5c6.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '3462454965_a481809cea.jpg', '2543589122_ec3e55f434.jpg']"
dogs_2310126952_7dc86d88f6_1,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['1897025969_0c41688fa6.jpg', '2308271254_27fb466eb4.jpg', '1425069308_488e5fcf9d.jpg', '2933912528_52b05f84a1.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '2953015871_cae796b6e7.jpg', '246055693_ccb69ac5c6.jpg', '2543589122_ec3e55f434.jpg', '3462454965_a481809cea.jpg']"
dogs_2310126952_7dc86d88f6_4,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","['2308271254_27fb466eb4.jpg', '1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '3462454965_a481809cea.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '1425069308_488e5fcf9d.jpg', '3123463486_f5b36a3624.jpg', '3070031806_3d587c2a66.jpg']"
dogs_2340206885_58754a799a_0,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","['2239938351_43c73c887c.jpg', '2543589122_ec3e55f434.jpg', '2308271254_27fb466eb4.jpg', '3123463486_f5b36a3624.jpg', '2495931537_9b8d4474b6.jpg', '1897025969_0c41688fa6.jpg', '2573625591_70291c894a.jpg', '246055693_ccb69ac5c6.jpg', '1764955991_5e53a28c87.jpg', '2311690895_0d6efe11c8.jpg']"
dogs_2340206885_58754a799a_1,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","['1897025969_0c41688fa6.jpg', '3462454965_a481809cea.jpg', '2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '2239938351_43c73c887c.jpg', '3070011270_390e597783.jpg', '3123463486_f5b36a3624.jpg', '2410320522_d967f0b75c.jpg', '2543589122_ec3e55f434.jpg']"
dogs_2340206885_58754a799a_2,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","['1897025969_0c41688fa6.jpg', '2239938351_43c73c887c.jpg', '2933912528_52b05f84a1.jpg', '2308271254_27fb466eb4.jpg', '2953015871_cae796b6e7.jpg', '2310126952_7dc86d88f6.jpg', '2543589122_ec3e55f434.jpg', '1425069308_488e5fcf9d.jpg', '3462454965_a481809cea.jpg', '1394368714_3bc7c19969.jpg']"
dogs_2340206885_58754a799a_3,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '2543589122_ec3e55f434.jpg', '3123463486_f5b36a3624.jpg', '2410320522_d967f0b75c.jpg', '1425069308_488e5fcf9d.jpg', '3462454965_a481809cea.jpg', '2239938351_43c73c887c.jpg']"
dogs_2340206885_58754a799a_4,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['2953015871_cae796b6e7.jpg', '1897025969_0c41688fa6.jpg', '2308271254_27fb466eb4.jpg', '2239938351_43c73c887c.jpg', '3462454965_a481809cea.jpg', '2933912528_52b05f84a1.jpg', '2543589122_ec3e55f434.jpg', '2410320522_d967f0b75c.jpg', '3070031806_3d587c2a66.jpg', '1425069308_488e5fcf9d.jpg']"
dogs_2358561039_e215a8d6cd_2,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0]","['2543589122_ec3e55f434.jpg', '2310126952_7dc86d88f6.jpg', '3393926562_66cc01b001.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '2885387575_9127ea10f1.jpg', '3655964639_21e76383d0.jpg', '2308271254_27fb466eb4.jpg', '3003691049_f4363c2d5c.jpg', '300550441_f44ec3701a.jpg']"
dogs_2358561039_e215a8d6cd_3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['223299142_521aedf9e7.jpg', '3225310099_d8e419ba56.jpg', '2985679744_75a7102aab.jpg', '2183227136_8bb657846b.jpg', '113678030_87a6a6e42e.jpg', '3213992947_3f3f967a9f.jpg', '3167365436_c379bda282.jpg', '2196846255_2c1635359a.jpg', '132489044_3be606baf7.jpg', '2610447973_89227ff978.jpg']"
dogs_2358561039_e215a8d6cd_4,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['2410320522_d967f0b75c.jpg', '2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '1897025969_0c41688fa6.jpg', '2239938351_43c73c887c.jpg', '1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '2782433864_5a0c311d87.jpg', '3070031806_3d587c2a66.jpg', '2573625591_70291c894a.jpg']"
dogs_2398605966_1d0c9e6a20_1,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2410320522_d967f0b75c.jpg', '1897025969_0c41688fa6.jpg', '3070031806_3d587c2a66.jpg', '2543589122_ec3e55f434.jpg', '1764955991_5e53a28c87.jpg', '3462454965_a481809cea.jpg', '2239938351_43c73c887c.jpg', '1425069308_488e5fcf9d.jpg']"
dogs_2398605966_1d0c9e6a20_2,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg', '1897025969_0c41688fa6.jpg', '2543589122_ec3e55f434.jpg', '3462454965_a481809cea.jpg', '2239938351_43c73c887c.jpg', '1394368714_3bc7c19969.jpg', '2310126952_7dc86d88f6.jpg']"
dogs_2398605966_1d0c9e6a20_3,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0]","['2308271254_27fb466eb4.jpg', '1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '2953015871_cae796b6e7.jpg', '3462454965_a481809cea.jpg', '3437654963_c4fdc17e8b.jpg', '3070011270_390e597783.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '1772859261_236c09b861.jpg']"
dogs_2398605966_1d0c9e6a20_4,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]","['1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '2308271254_27fb466eb4.jpg', '2239938351_43c73c887c.jpg', '2543589122_ec3e55f434.jpg', '2953015871_cae796b6e7.jpg', '3123463486_f5b36a3624.jpg', '3462454965_a481809cea.jpg', '2410320522_d967f0b75c.jpg', '2310126952_7dc86d88f6.jpg']"
dogs_2410320522_d967f0b75c_2,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","['2410320522_d967f0b75c.jpg', '1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '2589241160_3832440850.jpg', '2239938351_43c73c887c.jpg', '3123463486_f5b36a3624.jpg', '2216695423_1362cb25f3.jpg', '2782433864_5a0c311d87.jpg', '2308271254_27fb466eb4.jpg', '3070031806_3d587c2a66.jpg']"
dogs_2410320522_d967f0b75c_3,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","['1897025969_0c41688fa6.jpg', '2933912528_52b05f84a1.jpg', '2239938351_43c73c887c.jpg', '2953015871_cae796b6e7.jpg', '3462454965_a481809cea.jpg', '2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '1425069308_488e5fcf9d.jpg', '3123463486_f5b36a3624.jpg', '1786425974_c7c5ad6aa1.jpg']"
dogs_2410320522_d967f0b75c_4,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['2543589122_ec3e55f434.jpg', '2410320522_d967f0b75c.jpg', '1425069308_488e5fcf9d.jpg', '2573625591_70291c894a.jpg', '2239938351_43c73c887c.jpg', '2308271254_27fb466eb4.jpg', '246055693_ccb69ac5c6.jpg', '2782433864_5a0c311d87.jpg', '2310126952_7dc86d88f6.jpg', '3334537556_a2cf4e9b9a.jpg']"
dogs_2414397449_2ac3b78e0d_2,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","['2933912528_52b05f84a1.jpg', '2308271254_27fb466eb4.jpg', '1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg', '1897025969_0c41688fa6.jpg', '2239938351_43c73c887c.jpg', '2543589122_ec3e55f434.jpg', '3462454965_a481809cea.jpg', '1394368714_3bc7c19969.jpg', '3334537556_a2cf4e9b9a.jpg']"
dogs_2414397449_2ac3b78e0d_3,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","['1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg', '2543589122_ec3e55f434.jpg', '2308271254_27fb466eb4.jpg', '2239938351_43c73c887c.jpg', '1897025969_0c41688fa6.jpg', '246055693_ccb69ac5c6.jpg', '2933912528_52b05f84a1.jpg', '3334537556_a2cf4e9b9a.jpg', '1394368714_3bc7c19969.jpg']"
dogs_2419221084_01a14176b4_1,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]","['1425069308_488e5fcf9d.jpg', '2543589122_ec3e55f434.jpg', '246055693_ccb69ac5c6.jpg', '2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2410320522_d967f0b75c.jpg', '2573625591_70291c894a.jpg', '2239938351_43c73c887c.jpg', '1897025969_0c41688fa6.jpg', '2953015871_cae796b6e7.jpg']"
dogs_2419221084_01a14176b4_2,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '3192266178_f9bf5d3dba.jpg', '1425069308_488e5fcf9d.jpg', '2310126952_7dc86d88f6.jpg', '2410320522_d967f0b75c.jpg', '2543589122_ec3e55f434.jpg', '3334537556_a2cf4e9b9a.jpg', '246055693_ccb69ac5c6.jpg', '1554713437_61b64527dd.jpg']"
dogs_2419221084_01a14176b4_3,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg', '3462454965_a481809cea.jpg', '1897025969_0c41688fa6.jpg', '2239938351_43c73c887c.jpg', '2543589122_ec3e55f434.jpg', '1394368714_3bc7c19969.jpg', '3334537556_a2cf4e9b9a.jpg']"
dogs_2419221084_01a14176b4_4,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2410320522_d967f0b75c.jpg', '1897025969_0c41688fa6.jpg', '3462454965_a481809cea.jpg', '2239938351_43c73c887c.jpg', '2953015871_cae796b6e7.jpg', '2543589122_ec3e55f434.jpg', '1425069308_488e5fcf9d.jpg', '1394368714_3bc7c19969.jpg']"
dogs_244571201_0339d8e8d1_0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0]","['1897025969_0c41688fa6.jpg', '2308271254_27fb466eb4.jpg', '2933912528_52b05f84a1.jpg', '2543589122_ec3e55f434.jpg', '2239938351_43c73c887c.jpg', '3462454965_a481809cea.jpg', '1425069308_488e5fcf9d.jpg', '2953015871_cae796b6e7.jpg', '2410320522_d967f0b75c.jpg', '1394368714_3bc7c19969.jpg']"
dogs_244571201_0339d8e8d1_2,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","['1425069308_488e5fcf9d.jpg', '2410320522_d967f0b75c.jpg', '2308271254_27fb466eb4.jpg', '2543589122_ec3e55f434.jpg', '2310126952_7dc86d88f6.jpg', '2933912528_52b05f84a1.jpg', '3334537556_a2cf4e9b9a.jpg', '246055693_ccb69ac5c6.jpg', '2573625591_70291c894a.jpg', '1287073593_f3d2a62455.jpg']"
dogs_244571201_0339d8e8d1_3,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['2543589122_ec3e55f434.jpg', '2933912528_52b05f84a1.jpg', '2239938351_43c73c887c.jpg', '2410320522_d967f0b75c.jpg', '3123463486_f5b36a3624.jpg', '2310126952_7dc86d88f6.jpg', '1897025969_0c41688fa6.jpg', '2308271254_27fb466eb4.jpg', '1425069308_488e5fcf9d.jpg', '3462454965_a481809cea.jpg']"
dress_1237985362_dbafc59280_3,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1]","['1339596997_8ac29c1841.jpg', '3688858505_e8afd1475d.jpg', '3538213870_9856a76b2a.jpg', '2943023421_e297f05e11.jpg', '1386964743_9e80d96b05.jpg', '2991994415_504d1c0a03.jpg', '751109943_2a7f8e117f.jpg', '1282392036_5a0328eb86.jpg', '3429956016_3c7e3096c2.jpg', '3424424006_98f9d1921c.jpg']"
dress_1356796100_b265479721_0,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]","['2396691909_6b8c2f7c44.jpg', '1339596997_8ac29c1841.jpg', '3424424006_98f9d1921c.jpg', '3538213870_9856a76b2a.jpg', '2991994415_504d1c0a03.jpg', '219301555_17883a51bd.jpg', '3715469645_6d1dc019b3.jpg', '3688858505_e8afd1475d.jpg', '3585598356_8ce815bbb9.jpg', '2644430445_47c985a2ee.jpg']"
dress_191003285_edd8d0cf58_4,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","['219301555_17883a51bd.jpg', '2496370758_a3fbc49837.jpg', '2704934519_457dc38986.jpg', '3162045919_c2decbb69b.jpg', '1339596997_8ac29c1841.jpg', '2943023421_e297f05e11.jpg', '2698666984_13e17236ae.jpg', '3715469645_6d1dc019b3.jpg', '3424424006_98f9d1921c.jpg', '2396691909_6b8c2f7c44.jpg']"
dress_224369028_b1ac40d1fa_3,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '3589367895_5d3729e3ea.jpg', '1472230829_803818a383.jpg', '2928152792_b16c73434a.jpg', '2698666984_13e17236ae.jpg', '311146855_0b65fdb169.jpg', '1282392036_5a0328eb86.jpg']"
dress_224369028_b1ac40d1fa_4,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","['3424424006_98f9d1921c.jpg', '2644430445_47c985a2ee.jpg', '3154641421_d1b9b8c24c.jpg', '2396691909_6b8c2f7c44.jpg', '2682382530_f9f8fd1e89.jpg', '2731171552_4a808c7d5a.jpg', '2991994415_504d1c0a03.jpg', '2884420269_225d27f242.jpg', '3155451946_c0862c70cb.jpg', '3544793763_b38546a5e8.jpg']"
dress_2396691909_6b8c2f7c44_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2698666984_13e17236ae.jpg', '2914206497_5e36ac6324.jpg', '2943023421_e297f05e11.jpg', '2649406158_ded6be38de.jpg', '3109704348_c6416244ce.jpg', '1404832008_68e432665b.jpg', '2533424347_cf2f84872b.jpg', '245895500_a4eb97af02.jpg', '2496370758_a3fbc49837.jpg', '2682382530_f9f8fd1e89.jpg']"
dress_2396691909_6b8c2f7c44_0_1,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]","['2943023421_e297f05e11.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '2914206497_5e36ac6324.jpg', '3538213870_9856a76b2a.jpg', '3589367895_5d3729e3ea.jpg', '3727752439_907795603b.jpg', '1282392036_5a0328eb86.jpg', '2396691909_6b8c2f7c44.jpg', '166507476_9be5b9852a.jpg']"
dress_2396691909_6b8c2f7c44_1,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3578841731_f775cab089.jpg', '3688858505_e8afd1475d.jpg', '2533424347_cf2f84872b.jpg', '3424424006_98f9d1921c.jpg', '3503623999_bbd5dcfb18.jpg', '751109943_2a7f8e117f.jpg']"
dress_2396691909_6b8c2f7c44_1_1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['2731171552_4a808c7d5a.jpg', '3167365436_c379bda282.jpg', '223299142_521aedf9e7.jpg', '256085101_2c2617c5d0.jpg', '3424424006_98f9d1921c.jpg', '211295363_49010ca38d.jpg', '3154641421_d1b9b8c24c.jpg', '2994179598_a45c2732b5.jpg', '2529116152_4331dabf50.jpg', '3225310099_d8e419ba56.jpg']"
dress_260520547_944f9f4c91_4,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","['3424424006_98f9d1921c.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '2943023421_e297f05e11.jpg', '3538213870_9856a76b2a.jpg', '751109943_2a7f8e117f.jpg', '2396691909_6b8c2f7c44.jpg', '2704934519_457dc38986.jpg', '2914206497_5e36ac6324.jpg']"
dress_260828892_7925d27865_3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['1472230829_803818a383.jpg', '2914206497_5e36ac6324.jpg', '2991994415_504d1c0a03.jpg', '3578841731_f775cab089.jpg', '3715469645_6d1dc019b3.jpg', '2496370758_a3fbc49837.jpg', '3154641421_d1b9b8c24c.jpg', '2943023421_e297f05e11.jpg', '2644430445_47c985a2ee.jpg', '2533424347_cf2f84872b.jpg']"
dress_2652522323_9218afd8c2_4,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]","['3538213870_9856a76b2a.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '751109943_2a7f8e117f.jpg', '2943023421_e297f05e11.jpg', '1386964743_9e80d96b05.jpg', '3424424006_98f9d1921c.jpg', '2396691909_6b8c2f7c44.jpg', '3715469645_6d1dc019b3.jpg']"
dress_2991994415_504d1c0a03_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3047264346_e24601bfbf.jpg', '2167644298_100ca79f54.jpg', '1472230829_803818a383.jpg', '2994179598_a45c2732b5.jpg', '3718964174_cb2dc1615e.jpg', '1659358141_0433c9bf99.jpg', '3503623999_bbd5dcfb18.jpg', '2307118114_c258e3a47e.jpg', '2943023421_e297f05e11.jpg', '3044536048_e615466e7f.jpg']"
dress_2991994415_504d1c0a03_0_1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['3217266166_4e0091860b.jpg', '2943023421_e297f05e11.jpg', '245895500_a4eb97af02.jpg', '3416091866_a96003d652.jpg', '533713007_bf9f3e25b4.jpg', '3578841731_f775cab089.jpg', '261490838_2f3ac98b12.jpg', '300314926_0b2e4b64f5.jpg', '3290105461_7590f23371.jpg', '2533424347_cf2f84872b.jpg']"
dress_2991994415_504d1c0a03_2,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","['2689001252_e0016c89f0.jpg', '476759700_8911f087f8.jpg', '2884420269_225d27f242.jpg', '2682382530_f9f8fd1e89.jpg', '1404832008_68e432665b.jpg', '3154641421_d1b9b8c24c.jpg', '3424424006_98f9d1921c.jpg', '3589367895_5d3729e3ea.jpg', '311146855_0b65fdb169.jpg', '3052196390_c59dd24ca8.jpg']"
dress_3121521593_18f0ec14f7_3,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0]","['2991994415_504d1c0a03.jpg', '1339596997_8ac29c1841.jpg', '3538213870_9856a76b2a.jpg', '3688858505_e8afd1475d.jpg', '2943023421_e297f05e11.jpg', '3715469645_6d1dc019b3.jpg', '751109943_2a7f8e117f.jpg', '3424424006_98f9d1921c.jpg', '2396691909_6b8c2f7c44.jpg', '219301555_17883a51bd.jpg']"
dress_3145967309_b33abe4d84_2,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]","['3538213870_9856a76b2a.jpg', '2991994415_504d1c0a03.jpg', '1339596997_8ac29c1841.jpg', '3688858505_e8afd1475d.jpg', '2943023421_e297f05e11.jpg', '3715469645_6d1dc019b3.jpg', '1386964743_9e80d96b05.jpg', '2300168895_a9b83e16fc.jpg', '1282392036_5a0328eb86.jpg', '2396691909_6b8c2f7c44.jpg']"
dress_3145967309_b33abe4d84_4,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '3578841731_f775cab089.jpg', '1339596997_8ac29c1841.jpg', '2533424347_cf2f84872b.jpg', '3538213870_9856a76b2a.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '219301555_17883a51bd.jpg', '136886677_6026c622eb.jpg']"
dress_3246991821_750a3097e2_0,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]","['3538213870_9856a76b2a.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '2943023421_e297f05e11.jpg', '219301555_17883a51bd.jpg', '3688858505_e8afd1475d.jpg', '2396691909_6b8c2f7c44.jpg', '2914206497_5e36ac6324.jpg', '3168123064_d1983b8f92.jpg', '3424424006_98f9d1921c.jpg']"
dress_3246991821_750a3097e2_1,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","['1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3424424006_98f9d1921c.jpg', '3538213870_9856a76b2a.jpg', '3688858505_e8afd1475d.jpg', '2943023421_e297f05e11.jpg', '751109943_2a7f8e117f.jpg', '2396691909_6b8c2f7c44.jpg', '219301555_17883a51bd.jpg', '3715469645_6d1dc019b3.jpg']"
dress_3246991821_750a3097e2_4,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 0]","['1339596997_8ac29c1841.jpg', '3688858505_e8afd1475d.jpg', '3538213870_9856a76b2a.jpg', '2991994415_504d1c0a03.jpg', '219301555_17883a51bd.jpg', '3424424006_98f9d1921c.jpg', '2396691909_6b8c2f7c44.jpg', '3715469645_6d1dc019b3.jpg', '2943023421_e297f05e11.jpg', '1386964743_9e80d96b05.jpg']"
dress_3424424006_98f9d1921c_3,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","['2300168895_a9b83e16fc.jpg', '1472230829_803818a383.jpg', '1659358141_0433c9bf99.jpg', '2991994415_504d1c0a03.jpg', '1339596997_8ac29c1841.jpg', '3168123064_d1983b8f92.jpg', '2644430445_47c985a2ee.jpg', '2698666984_13e17236ae.jpg', '189721896_1ffe76d89e.jpg', '3538213870_9856a76b2a.jpg']"
dress_3538213870_9856a76b2a_1,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['1339596997_8ac29c1841.jpg', '3538213870_9856a76b2a.jpg', '3688858505_e8afd1475d.jpg', '2991994415_504d1c0a03.jpg', '751109943_2a7f8e117f.jpg', '3424424006_98f9d1921c.jpg', '1386964743_9e80d96b05.jpg', '2943023421_e297f05e11.jpg', '3429956016_3c7e3096c2.jpg', '1282392036_5a0328eb86.jpg']"
dress_3538213870_9856a76b2a_3,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]","['1339596997_8ac29c1841.jpg', '2943023421_e297f05e11.jpg', '2991994415_504d1c0a03.jpg', '3538213870_9856a76b2a.jpg', '219301555_17883a51bd.jpg', '3424424006_98f9d1921c.jpg', '3688858505_e8afd1475d.jpg', '1389264266_8170bc1c54.jpg', '2914206497_5e36ac6324.jpg', '3715469645_6d1dc019b3.jpg']"
dress_3538213870_9856a76b2a_4,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '2533424347_cf2f84872b.jpg', '3578841731_f775cab089.jpg', '3589367895_5d3729e3ea.jpg', '1282392036_5a0328eb86.jpg', '1339596997_8ac29c1841.jpg', '3437654963_c4fdc17e8b.jpg', '1472230829_803818a383.jpg', '136886677_6026c622eb.jpg']"
dress_3569406219_f37ebf7b92_4,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","['3538213870_9856a76b2a.jpg', '1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '3424424006_98f9d1921c.jpg', '2943023421_e297f05e11.jpg', '2396691909_6b8c2f7c44.jpg', '2914206497_5e36ac6324.jpg', '751109943_2a7f8e117f.jpg', '3715469645_6d1dc019b3.jpg']"
dress_3589367895_5d3729e3ea_2,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['1339596997_8ac29c1841.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '3538213870_9856a76b2a.jpg', '751109943_2a7f8e117f.jpg', '1282392036_5a0328eb86.jpg', '3585598356_8ce815bbb9.jpg', '3655964639_21e76383d0.jpg', '2396691909_6b8c2f7c44.jpg', '3424424006_98f9d1921c.jpg']"
dress_3655964639_21e76383d0_1,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['1174629344_a2e1a2bdbf.jpg', '2610447973_89227ff978.jpg', '3025549604_38b86198f5.jpg', '2061144717_5b3a1864f0.jpg', '241031254_0c6f30e3d1.jpg', '3424424006_98f9d1921c.jpg', '3027397797_4f1d305ced.jpg', '3715469645_6d1dc019b3.jpg', '300550441_f44ec3701a.jpg', '3238951136_2a99f1a1a8.jpg']"
dress_3655964639_21e76383d0_3,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]","['1339596997_8ac29c1841.jpg', '2943023421_e297f05e11.jpg', '2991994415_504d1c0a03.jpg', '3688858505_e8afd1475d.jpg', '3538213870_9856a76b2a.jpg', '3424424006_98f9d1921c.jpg', '3715469645_6d1dc019b3.jpg', '219301555_17883a51bd.jpg', '3437654963_c4fdc17e8b.jpg', '751109943_2a7f8e117f.jpg']"
dress_3655964639_21e76383d0_4,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]","['2496370758_a3fbc49837.jpg', '3317073508_7e13565c1b.jpg', '189721896_1ffe76d89e.jpg', '2991994415_504d1c0a03.jpg', '3424424006_98f9d1921c.jpg', '241346971_c100650320.jpg', '2300168895_a9b83e16fc.jpg', '3125309108_1011486589.jpg', '3154641421_d1b9b8c24c.jpg', '3538213870_9856a76b2a.jpg']"
dress_3688858505_e8afd1475d_0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2943023421_e297f05e11.jpg', '2914206497_5e36ac6324.jpg', '3718964174_cb2dc1615e.jpg', '2124040721_bffc0a091a.jpg', '3578841731_f775cab089.jpg', '2559503010_84f20b3bc9.jpg', '2533424347_cf2f84872b.jpg', '256085101_2c2617c5d0.jpg', '3459156091_c1879ebe28.jpg', '3003691049_f4363c2d5c.jpg']"
